Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
255,0,0,,You'll be my bound|wife.  (1 minute),The damsel shakes her head yes and smiles.|The play concludes with both of them as prisoners.,300,0,0,FinalTwoPrisoners()
255,0,0,,Sorry Julia.|I forgot my line.,"Julia laughs out loud and says:|""Don't worry and improvise, we are off script.""",255,0,0,
280,0,0,CanKissVillain,(Rush to kiss the|villain.) (1 minute),You rush into the black knight|arms for a wonderful final kiss.,290,0,0,FinalKiss()
280,0,0,CanKneelVillain,(Kneel next to the|villain.) (1 minute),You respectfully kneel down next to|Amanda and hug her legs for the final act.,290,0,0,FinalDomme()
280,0,0,CanHugVillain,(Go hug the villain.)|(1 minute),You open your arms and hug|the black knight for the final act.,290,0,0,FinalHug()
280,10,0,PlayerIsVillain,(Grab and kiss her.)|(1 minute),You pull her close to you and give|her a tender kiss for the final act.,290,0,0,FinalKiss()
280,0,10,PlayerIsVillain,(Point at the floor.)|(1 minute),Sarah respectfully kneels down next to|you and hugs your legs for the final act.,290,0,0,FinalDomme()
280,0,0,PlayerIsVillain,(Hug her.)|(1 minute),You pull her close to you and give|her a long and warm hug for the final act.,290,0,0,FinalHug()
280,0,0,PlayerIsHeroine,(Watch the scene.)|(1 minute),Amanda grabs Sarah and they give each|other a tender kiss for the final act.,290,0,0,FinalKiss()
285,0,0,,(Release her.)|(1 minute),You release her from her predicament|while she looks at you curiously.,280,0,0,ReleaseDamsel()
285,0,0,,Thou shalt be thine|prisoner.  (1 minute),The damsel shakes her head no and giggles.|The play concludes with both of them as prisoners.,300,0,0,FinalTwoPrisoners()
285,0,0,,You're my prisoner.|(1 minute),The damsel shakes her head no and giggles.|The play concludes with both of them as prisoners.,300,0,0,FinalTwoPrisoners()
285,0,0,,Sorry Julia.|I forgot my line.,"Julia laughs out loud and says:|""Don't worry and improvise, we are off script.""",285,0,0,
400,0,0,,I won't marry you.|Remove this dress.,"Of course fair knight, I'm sorry to hear that.|(She removes her gown and throws it away.)",410,-1,1,Strip()
400,0,0,,Lovely damsel.  Show|us your perfect body.,Oh yes my fair knight!  Let me do this.|(She removes her gown and throws it away.),410,1,0,Strip()
400,0,0,,You don't look|great in that gown.,It gives me a huge butt?  I'll remove it.|(She removes her gown and throws it away.),410,-1,0,Strip()
400,0,0,,It would be even|kinkier in your undies.,Yes!  That's a great idea.  I'll remove it.|(She removes her gown and throws it away.),410,1,-1,Strip()
410,0,0,!IsRestrained,Dance for me sweet|damsel.  (1 minute),(She giggles and performs|a ballerina tip toe dance.),410,0,0,
410,0,0,!IsRestrained,Danceth f'r me sweet|damoiselle.  (1 minute),(She giggles and performs|a ballerina tip toe dance.),410,0,0,
410,0,0,IsRestrained,Dance for me sweet|damsel.  (1 minute),"(She does a very clumsy dance in|her restrains, laughing all the way.)",410,0,0,
410,0,0,IsRestrained,Danceth f'r me sweet|damoiselle.  (1 minute),"(She does a very clumsy dance in|her restrains, laughing all the way.)",410,0,0,
410,0,0,CanUntie,(Untie her.)|(1 minute),(She resists to stay tied up but you're|able to undo the knots and release her.),410,0,0,Untie()
410,0,0,CanUnstrap,(Unstrap her.)|(1 minute),(She resists to keep her binder|on but you're able to unstrap it.),410,0,0,Untie()
410,0,0,CanUngag,(Ungag her.)|(1 minute),(You remove the gag and she looks at you.)|Can this lovely damsel get another gag?,410,0,0,Ungag()
410,0,0,CanKiss,(Kiss her.)|(1 minute),(You get close and give her a long kiss on the lips.)|(She giggles.)  That's a very nice kiss.,410,0,0,Kiss()
410,0,0,CanAbuse,(Tickle her.)|(1 minute),(She giggles and struggles lightly.|She doesn't seem very ticklish.),410,0,0,
410,0,0,CanAbuse,(Spank her.)|(1 minute),(You spank her pretty hard on the butt.|She moans softly with each hit and enjoys it.),410,0,0,Spank()
410,0,0,CanAbuse,(Masturbate her.)|(1 minute),(You masturbate her slowly while|she moans faster and faster.),410,0,0,Masturbate()
