Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
170,0,0,,@Heesee ehhem.,Tu es si mignonne. Je serai de retour à 11h30.|(Elle se lève et quitte la pièce.),180,0,0,AllowLeave()
200,0,0,,(Tu pousses ton nez contre|sa chatte.) (1 minute),(Elle ouvre les jambes et gémit doucement.),200,0,0,Pleasure(1)
200,0,0,,(Tu lèches son clitoris.)|(1 minute),(Elle te tire par les cheveux et tremble.),200,0,0,Pleasure(2)
200,0,0,,(Tu pousses ta langue|à l'intérieur.) (1 minute),(Elle te tire la tête en avant et|en arrière avec les deux mains.),200,0,0,Pleasure(3)
200,0,0,AllowPullBack,(Tu arrêtes et te retires.),"(Tu te retires et elle a l'air désappointé.)|Alors, tu vas abandonner ?",210,0,0,CheckToStop()
210,0,0,,Je ne faisais que reprendre|mon souffle. (Tu t'y remets.),Très bien. (Elle t'aggripe par les|cheveux et te ramène à l'intérieur.),200,0,0,
210,0,0,,"Désolée Madame,|Je ne peux pas le faire.","Bien, Ce n'est pas grave.|(Elle prend plus de cordes et t'attache les jambes.)",150,-1,0,
210,0,0,,Votre dernier bain| remonte à quand ?,Tu vas payer pour ça !|(Elle prend plus de cordes et t'attache les jambes.),150,-2,0,
220,0,0,,(Tu lèches son jus.),"C'est suffisant., tu as fait un travail merveilleux.|Si je te laisse partir, tu le referas plus tard ?",230,1,0,
220,0,0,,(Tu reprends ton souffle.),"Jeune fille, tu as fait un travail merveilleux.|Si je te laisse partir, tu le referas plus tard ?",230,0,0,
220,0,0,,"(Tu tousses, la|mine dégoutée.)","Ne prétends pas que tu n'as pas aimé ça.|Si je te laisse partir, tu le referas plus tard ?",230,-1,0,
230,0,0,,Oui. Marché conclu.,Parfait ! (Elle te détache et te sors de la celulle.)|Habille-toi et va déjeuner de bonne heure.,240,0,-1,Release()
230,0,0,,Non. Je ne referai|plus jamais ça.,"Bien, revenons à ton isolement alors.|(Elle prend plus de cordes et t'attache les jambes.)",150,-1,0,
240,0,0,,Très bien !|(Tu quittes le sous-sol.),,240,0,0,LeaveIsolation()
250,0,0,,Désolée Madame Yuki.|Puis-je réessayer ?,Non. C'est l'heure de ton isolement maintenant.|(Elle prend plus de cordes et t'attache les jambes.),150,-1,-1,
250,0,0,,(Tu gardes le silence.),C'est l'heure de ton isolement maintenant.|(Elle prend plus de cordes et t'attache les jambes.),150,-1,0,
250,0,0,,Vous êtes frigide ?,"(Elle te gifle sur le visage, puis prend|plus de cordes et t'attache les jambes.)",150,-2,1,
