Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
120,0,0,,A teacher.,Very nice.  And what's your favorite class?,130,0,0,GoodMatch()
120,0,0,,An actor.,Ok.  And what's your favorite class?,130,0,0,
120,0,0,,A dominatrix.,Be serious.  What's your favorite class?,130,0,0,
120,0,0,,An architect.,Very nice.  And what's your favorite class?,130,0,0,GoodMatch()
120,0,0,,A farmer.,Ok.  And what's your favorite class?,130,0,0,
120,0,0,,A programmer.,Very nice.  And what's your favorite class?,130,0,0,GoodMatch()
120,0,0,,I don't know yet.,You'll need to know soon.|What's your favorite class?,130,0,0,BadMatch()
130,0,0,,Math.,Great!  And what's your favorite hobby?,140,0,0,GoodMatch()
130,0,0,,Music.,Alright.  And what's your favorite hobby?,140,0,0,
130,0,0,,English.,Alright.  And what's your favorite hobby?,140,0,0,
130,0,0,,Gym.,I don't like sports very much.|And what's your favorite hobby?,140,0,0,BadMatch()
130,0,0,,Chemistry.,Great!  And what's your favorite hobby?,140,0,0,GoodMatch()
130,0,0,,French.,Great!  And what's your favorite hobby?,140,0,0,GoodMatch()
130,0,0,,Art.,Alright.  And what's your favorite hobby?,140,0,0,
130,0,0,,History.,Great!  And what's your favorite hobby?,140,0,0,GoodMatch()
130,0,0,,Theatre.,Alright.  And what's your favorite hobby?,140,0,0,
130,0,0,,I don't know.,"Nonsense, everyone has a preferred class.|And what's your favorite hobby?",140,0,0,BadMatch()
140,0,0,,Basketball.,I don't like sports.  (A waitress|interrupts to take your order.),150,0,0,BadMatch()
140,0,0,,Rock music.,Really?  (A waitress|interrupts to take your order.),150,0,0,
140,0,0,,Video games.,Wonderful!  (A waitress|interrupts to take your order.),150,0,0,GoodMatch()
140,0,0,,Cheerleading.,Really?  (A waitress|interrupts to take your order.),150,0,0,
140,0,0,,Going to parties.,Really?  (A waitress|interrupts to take your order.),150,0,0,
140,0,0,,Role playing games.,Wonderful!  (A waitress|interrupts to take your order.),150,0,0,GoodMatch()
140,0,0,,Getting drunk.,That's pretty bad.  (A waitress|interrupts to take your order.),150,0,0,BadMatch()
140,0,0,,Classical music.,Wonderful!  (A waitress|interrupts to take your order.),150,0,0,GoodMatch()
140,0,0,,Making love.,(She blushes red.)  Oh my god!|(A waitress interrupts to take your order.),150,0,0,GoodMatch()
140,0,0,,I don't have|any hobbies.,Really?  (A waitress|interrupts to take your order.),150,0,0,
150,0,0,,A salad please.,(She smiles and orders the same.)|Very good choice classmate.,160,0,0,GoodMatch()
150,0,0,,A steak please.,(She smiles and orders soup and salad.)|You can really eat a full steak for lunch?,160,0,0,BadMatch()
150,0,0,,A soup please.,(She smiles and orders the same.)|Very good choice classmate.,160,0,0,GoodMatch()
150,0,0,,A hamburger please.,(She smiles and orders soup and salad.)|I hope you like the food here.,160,0,0,
150,0,0,,A nacho platter please.,(She smiles and orders soup and salad.)|I hope you like the food here.,160,0,0,
150,0,0,,Only cheesecake please.,(She smiles and orders soup and salad.)|I hope you like the food here.,160,0,0,
150,0,0,,Soup and salad please.,(She smiles and orders the same.)|Very good choice classmate.,160,0,0,GoodMatch()
150,0,0,,A chili dog please.,(She smiles and orders soup and salad.)|I hope you like the food here.,160,0,0,
150,0,0,,Fettuccine alfredo please.,(She smiles and orders the same.)|Very good choice classmate.,160,0,0,GoodMatch()
150,0,0,,Only water please.,(She orders soup and salad.)|You should get more than water.,160,0,0,BadMatch()
160,0,0,,Bon appetite!|(Eat your lunch.),"Bon appetite!  (You both get served,|eat your lunch and the bill comes.)",170,1,0,EatLunch()
160,0,0,,Eat well.|(Eat your lunch.),"You too!  (You both get served,|eat your lunch and the bill comes.)",170,0,0,EatLunch()
160,0,0,,Be quick waitress!|(Eat your lunch.),"Please don't be rude.  (You both get|served, eat your lunch and the bill comes.)",170,-1,1,EatLunch()
170,0,0,,I'm broke.  Can|you take the bill?,You should have said it earlier.|Let's get back to school then.,180,-1,-1,BadMatch()
170,0,0,,Take this bill.|I'll take the next one.,(She frowns.)  Alright.|Let's get back to school.,180,-1,0,
170,0,0,,I'll take the bill.,That's way too kind of you.|Let's go back to school then.,180,0,1,
170,0,0,,We should|split the bill.,That sounds very fair.|Let's go back to school then.,180,0,0,GoodMatch()
170,0,0,,Do we get out|without paying?,"Don't be silly, I'll pay.|Let's go back to school.",180,-1,0,BadMatch()
180,0,0,,Very good.|(Go back to school.),,0,0,0,TestMatch()
180,0,0,,I guess we have too.|(Go back to school.),,0,0,0,TestMatch()
200,0,0,,We still have time|before the bell?,(She giggles.)  Time for what?,210,0,0,
200,0,0,,Thanks for showing|me this lovely cafe.,My pleasure!  We had a good time.,210,1,-1,
200,0,0,,I wanted you to know|that I had a great time.,I did too!  We seem to fit well together.,210,1,0,
200,0,0,HasSeduction,"Amy, you're the sweetest|thing in this college.",(She blushes red and giggles.)|You're also sweet COMMON_PLAYERNAME.,210,2,0,
200,0,0,,Can I kiss you?|(1 minute),(She nods and puts her lips against yours.),220,1,0,
200,0,0,,(Stay silent and kiss her.)|(1 minute),,220,0,1,
200,0,0,,Better not be late.|(Back to college.),,0,0,0,EndBonus()
210,0,0,,I love you Amanda.|(1 minute),(She blushes and puts her lips against yours.),220,1,0,
210,0,0,,Can I kiss you?|(1 minute),(She nods and puts her lips against yours.),220,1,-1,
210,0,0,,(Stay silent and kiss her.)|(1 minute),"(Without saying a word, you|kiss each other on the lips.)",220,0,1,
210,0,0,,Better not be late.|(Back to college.),,0,0,0,EndBonus()
220,0,0,,(Kiss her again.)|(1 minute),(You grab her and kiss her|again while she moans quietly.),220,0,0,
220,0,0,,You have angel lips.|(1 minute),(You grab each other and do a long|and passionate French kiss with your tongues.),230,1,0,
220,0,0,,(French kiss her.)|(1 minute),(You grab each other and do a long|and passionate French kiss with your tongues.),230,0,0,
220,0,0,,Better not be late.|(Back to college.),,0,0,0,EndBonus()
230,0,0,,Mmmmmhmmmh.|(1 minute),(You both keep up the pace and|play with each other tongues.),230,0,0,
230,0,0,MakeLoveReady,Would you like to|make love with me?,"I'm sorry, but my heart is already taken.|(She sighs.)  Even if she doesn't know.",230,0,0,TestMakeLove()
230,0,0,,Better not be late.|(Back to college.),,0,0,0,EndBonus()
240,0,0,,(Kiss her.)|(1 minute),(You kiss each other tenderly.|Moaning with each touch.),240,0,0,
240,0,0,,(Massage her breast.)|(1 minute),(You massage each other breast lovingly.|Gently squeezing without hurting.),240,0,0,
240,0,0,,(Masturbate her.)|(1 minute),(You both masturbate each other and moan|softly.  Making sure nobody is looking.),240,0,0,LoveMasturbate()
240,0,0,,Better not be late.|(Back to college.),,0,0,0,EndBonus()
250,0,0,,I've never been|touched like that.,(She giggles.)  Oh lord.|I'm sure you're exaggerating.,260,0,-1,
250,0,0,,Wow!  I'm speechless.,(She nods and blushes.)|And it was so unexpected.,260,0,0,
250,0,0,,That was awesome!,(She blushes.)  Yes it was.|And it was so unexpected.,260,0,0,
250,0,0,,Did you also cum?,"Don't worry, I had a wonderful time.",260,0,1,
250,0,0,,You were thinking|about someone else?,"I... No!  I... That's...  I'm sorry.|Don't worry, it was wonderful.",260,-1,1,
250,0,0,,Better not be late.|(Back to college.),,0,0,0,EndBonus()
260,0,0,,A kiss my love?|(1 minute),(She nods and kisses you tenderly.),280,1,0,
260,0,0,,(Stay silent and kiss her.)|(1 minute),(You kiss each other tenderly.),280,0,1,
260,0,0,,I will be even|better next time.,"Don't say that, it was great!|Let's go back to school.",270,0,-1,
260,0,0,,Next time you|will cum like crazy.,(She frowns at your words.)|Let's go back to school.,270,-1,1,
260,0,0,,Better not be late.|(Back to college.),,0,0,0,EndBonus()
270,0,0,,Let's walk together.|(Back to college.),,0,0,0,EndBonus()
270,0,0,,I'll walk back alone.|(Back to college.),,0,-1,0,EndBonus()
270,0,0,,Better not be late.|(Back to college.),,0,0,0,EndBonus()
280,0,0,,(Kiss her again.)|(1 minute),(She giggles and kisses you again.),280,0,0,
280,0,0,,Better not be late.|(Back to college.),,0,0,0,EndBonus()
300,0,0,,(Stay silent and kiss her.)|(1 minute),(You push her against the fence|and give her a kiss on the lips.),310,0,1,
300,0,0,,It was fun but I want a|kiss now.  (1 minute),(You push her against the fence|and give her a kiss on the lips.),310,0,1,
300,0,0,,You're beautiful.  Can I|kiss you?  (1 minute),(She nods while you push her against|the fence and give her a kiss on the lips.),310,1,0,
300,1,0,,I wanted you to know|that I had a great time.,I did too!  We seem to fit well together.,320,1,0,
300,0,0,,Did you have|fun today?,Oh yes!  We seem to fit well together.,320,0,0,
300,0,0,,"Amanda, I will|have you now.",I... But... (You shut her up with your|hand and push her against the fence.),330,-1,1,
300,0,0,,"Slut, you will|shut up now.",I... But... (You shut her up with your|hand and push her against the fence.),330,-2,1,
310,0,0,,(Kiss her again.)|(1 minute),(She moans silently but doesn't|resist while you kiss her again.),310,0,0,
310,1,0,,I wanted you to know|that I had a great time.,I did too!  We seem to fit well together.,320,0,0,
310,0,0,,Did you have|fun today?,Oh yes!  We seem to fit well together.,320,0,0,
310,0,0,,"Amanda, I will|have you now.",I... But... (You shut her up with your|hand and push her against the fence.),330,-1,1,
310,0,0,,"Slut, you will|shut up now.",I... But... (You shut her up with your|hand and push her against the fence.),330,-2,1,
320,0,0,,Better not be late.|(Back to college.),,0,0,0,EndBonus()
320,5,0,,I want more romance.|(1 minute),(She nods slowly and grabs|your hands for a loving kiss.),220,0,0,
320,0,0,,Would you like|an orgasm?,No... Yes... (You place your hand over|her mouth and push her against the fence.),330,0,0,
320,0,0,,"Amanda, I will|have you now.",I... But... (You shut her up with your|hand and push her against the fence.),330,-1,1,
320,0,0,,"Slut, you will|shut up now.",I... But... (You shut her up with your|hand and push her against the fence.),330,-2,1,
330,0,0,,(Kiss her.)|(1 minute),(You kiss her slowly while she moans.),330,0,0,
330,0,0,,(Tickle her.)|(1 minute),(She struggles playfully to avoid|your tickling but seems to enjoy it.),330,0,0,Tickle()
330,0,0,,(Masturbate her.)|(1 minute),(She moans silently while you masturbate her.|Trembling lightly at your loving touch.),330,0,0,Masturbate()
330,0,0,IsRoped,(Untie her.)|(1 minute),"(One knot at a time, you|release her from her bondage.)",330,0,0,Untie()
330,0,0,IsGagged,(Ungag her.)|(1 minute),"(You carefully remove the gag.)|Thank you, that wasn't comfy.",330,0,0,Ungag()
330,0,0,IsBoundAndGagged,I tricked you bitch.|(Leave her stranded.),,330,0,0,EvilEnd()
330,0,0,,Let's go back.|(Back to school.),,0,0,0,EndBonus()
400,0,0,,Why did you|drag me here?,I have a wild idea but you need to trust me.|Will you submit to me and remove your outfit?,410,0,0,
400,0,0,,(Giggle shyly.)|What's going on?,I have a wild idea but you need to trust me.|Will you submit to me and remove your outfit?,410,0,-1,
400,0,0,,What the fuck|is going on?,I have a wild idea but you need to trust me.|Will you submit to me and remove your outfit?,410,-1,1,
400,0,0,,(Try to push her away.),(She pushes you back.)  I have a wild idea.|Will you submit to me and remove your outfit?,410,0,1,
410,0,0,,Submit to you?|I'll never do that.,I respect that and would never force you.|Let's go back to school then.,490,0,2,
410,0,0,,Not here in public.|But maybe later.,"Its ok, I would never force you.|Let's go back to school then.",490,0,0,
410,0,0,,"Alright, I will submit.|(Strip.)  (1 minute)","Wonderful!  This is so kinky, I love it.|Now turn around, hands behind your back.",420,0,0,SubbieStrip()
410,0,0,,Yes Miss Amanda.|(Strip.)  (1 minute),"Good girl!  This is so kinky, I love it.|Now turn around, hands behind your back.",420,0,-1,SubbieStrip()
420,0,0,,This is great.|(Turn around.),"I know!  I told you it would be kinky.|Now I will tie you up with ropes, it's fine?",430,1,0,
420,0,0,,Ok Amanda.|(Turn around.),"(She grabs your butt and smiles.)|Now I will tie you up with ropes, it's fine?",430,0,0,
420,0,0,,(Try to turn the|tables and strip her.),"(She's stronger than you and forces you to turn.)|Since you cannot behave, I will restrain you.",430,0,1,
420,0,0,,Maybe we should stop.|(Dress back up.),"Its ok, I would never force you.|(You dress back.)  Let's go back.",490,-1,0,
430,0,0,,Yes Miss Amanda.|(Obey.)  (1 minute),(She grabs your arms and circle rope|around them and your body.)  Open wide!,440,0,-1,SubbieRope()
430,0,0,,So this is for real?|(Obey.)  (1 minute),(She grabs your arms and circle rope|around them and your body.)  Open wide!,440,0,0,SubbieRope()
430,0,0,,Maybe we should stop.|(Dress back up.),"Its ok, I would never force you.|(You dress back.)  Let's go back.",490,-1,0,
440,0,0,,(Pull your tongue.)|(1 minute),(She giggles and pulls her tongue also.)|Common!  Open wide subbie girl.,440,0,0,
440,0,0,,(Clench your teeth.)|(1 minute),You're not helping at all you know.|Common!  Open wide subbie girl.,440,0,0,ClenchTeeth()
440,0,0,,(Open wide.)|(1 minute),(She pushes a ballgag in and straps it.)|Can I touch you now?  Do you want pleasure?,450,0,0,SubbieGag()
440,0,0,,Maybe we should stop.|Can you release me?,"Its ok, I would never force you.|(She releases you.)  Let's go back.",490,-1,0,SubbieRelease()
450,0,0,,@Hheesh hissh.|(Nod slowly.),(She pushes you against the|fence and starts to rub her hand.),460,0,0,
450,0,0,,@UOOG HEESSH!|(Nod rapidly.),(She pushes you against the|fence and starts to rub her hand.),460,1,0,
450,0,0,,(Shake your head|from left to right.),"(She tickles you for fun and releases you.)|Its fine, I hope you had fun.  Let's go back.",490,-1,0,SubbieRelease()
460,0,0,,(Enjoy her touch.)|(1 minute),(You surrender to her loving touch while she tugs|on the crotch rope and masturbates your clitoris.),460,0,0,SubbieMasturbate()
460,0,0,,(Squirm to her rhythm.)|(1 minute),(You move your butt to follow her rhythm.|Slowly building up pleasure from her touch.),460,0,0,SubbieMasturbate()
460,0,0,,(Struggle playfully.)|(1 minute),(You struggle playfully and she seems to enjoy it.|She picks up speed and masturbates a little harder.),460,0,0,SubbieMasturbate()
460,0,0,,(Struggle in panic.)|(1 minute),"(She realizes your panic and releases you.)|Its fine, I hope you still had fun.  Let's go back.",490,-1,-1,SubbieRelease()
470,0,0,,(Blush red and|look at the ground.),"Don't be shy, pleasure cannot be wrong.|(She unstraps your gag.)  Did you enjoy it?",480,0,-1,SubbieUngag()
470,0,0,,@Uuuumph gnu!,"(She giggles and unstraps your gag.)|So tell me, did you enjoy it?",480,0,0,SubbieUngag()
470,0,0,,(Move your butt closer.),Again?  Maybe later.  (She giggles and|unstraps your gag.) So did you enjoy it?,480,0,0,SubbieUngag()
480,0,0,,I've had better.,I'm sorry to hear that.  I thought you had fun.|(She releases you.)  Let's go back to school then.,490,-1,0,SubbieRelease()
480,0,0,,It was great!,I'm glad to hear that.  I also had fun.|(She releases you.)  Let's go back to school.,490,0,0,SubbieRelease()
480,0,0,,It was the best|orgasm I've ever had.,Aaaaaww.  (She blushes and releases you.)|That was so kind.  Let's go back to school.,490,1,0,SubbieRelease()
480,0,0,,"Miss, it was amazing.|Will you be my Mistress?",Me?  Mistress?  (She giggles and releases you.)|I'll think about it.  Let's go back to school.,490,0,-1,SubbieRelease()
480,0,0,,Next time I|will tie you up.,We'll see about that.  (She pulls her tongue|and releases you.)  Let's go back to school.,490,0,1,SubbieRelease()
490,0,0,,Better not be late.|(Back to college.),,0,0,0,EndBonus()
