Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
30,0,0,,This isn't funny.|Move away now.,Of course it's not funny.|It's time for our revenge!,40,-1,1,
30,0,10,,Shut up Sarah.|I'm speaking with her.,(Sarah bows her head and let Amanda speak.)|Enough!  Now drop your stuff and surrender.,60,-1,1,"SwitchFocus(""Amanda"")"
30,0,20,,"Sarah, get on|your knees.",On my knees?  Yes Miss.  (She kneels|while Amanda looks at her speachless.),51,0,1,SarahKneel()
40,0,0,,Please forgive me.,I might forgive.  But you still|need to pay for what you did.,50,1,-1,
40,0,0,,Fuck you and|your revenge.,Big dirty words in such a small mouth.|I'll make sure to gag you tight.,50,-1,0,
40,0,0,,What do you|want from me?,(Amanda steps forward.)  First you will|drop your stuff and surrender to us.,60,0,0,"SwitchFocus(""Amanda"")"
40,0,20,,"Sarah, get on|your knees.",On my knees?  Yes Miss.  (She kneels|while Amanda looks at her speachless.),51,0,1,SarahKneel()
50,0,0,,What do you|want from me?,(Amanda steps forward.)  First you will|drop your stuff and surrender to us.,60,0,0,"SwitchFocus(""Amanda"")"
50,0,0,,What is your|stupid plan?,(Amanda steps forward.)  First you will|drop your stuff and surrender to us.,60,-1,0,"SwitchFocus(""Amanda"")"
50,0,0,,Let's make|peace ok?,(Amanda steps forward.)  Oh no!|You will drop your stuff and surrender to us.,60,0,-1,"SwitchFocus(""Amanda"")"
51,0,0,,"Get out of|my face, slave.",(Sarah runs away and Amanda is left alone.)|SARAH!!!  What the hell?  We had a plan!,52,0,1,SarahLeave()
51,0,0,,Good little pet.|Now run away.,(Sarah runs away and Amanda is left alone.)|SARAH!!!  What the hell?  We had a plan!,52,1,0,SarahLeave()
52,0,0,,So what was|your plan again?,(She calms downs and whipers.)  Well...|Errr...  We wanted to leave you in a locker.,53,0,0,AmandaCalmDown()
52,0,0,,Get lost Amanda.|(Leave Amanda alone.),,52,0,1,"EarlyEnding(""Alone"")"
53,0,10,,Then you will end|up in that locker.,"Oh no please!  Miss COMMON_PLAYERNAME!|I regret, I will never try that again.",54,0,1,
53,0,0,,"Well you failed, now go.|(Leave Amanda alone.)",,53,0,0,"EarlyEnding(""Alone"")"
54,0,0,,Don't resist Amanda.|(Push her in the locker.),"(You open a locker and push her inside.)|Please don't do that, I'm claustrophobic.",55,-1,1,AmandaLocker()
54,0,0,,"I won't, but you owe me.|(Leave Amanda alone.)",,54,2,0,"EarlyEnding(""Alone"")"
55,0,0,,Enjoy the locker.|(Close it.) (1 minute),(You close the locker and lock it.)|(You can barely hear her whimper inside.),56,0,0,AmandaCloseLocker()
55,0,0,,"Ok, get out and run.|(Leave Amanda alone.)",,55,1,1,"EarlyEnding(""Alone"")"
56,0,0,,(Open the locker.)|(1 minute),(She breathes heavilty and looks at you|with pleading eyes.)  Please let me go.,55,0,0,AmandaOpenLocker()
56,0,0,,(Leave her and go.),,56,-1,1,"EarlyEnding(""Locker"")"
60,0,0,,Forget it.  I'm|keeping my bag.,This is your last chance.  If you don't|surrender now we will beat you up.,70,0,0,
60,0,0,,Get lost losers.|I have to go.,This is your last chance.  If you don't|surrender now we will beat you up.,70,-1,0,
60,0,0,,"Ok, but don't steal.|(Drop your items.)","Very good, and now you|will strip for us, get naked.",80,1,-1,StealItems()
60,0,0,,Yes Miss.|(Drop your items.),"Good girl, and now you|will strip for us, get naked.",80,1,-2,StealItems()
70,0,0,,You want to fight?|Then let's fight!,,70,-2,1,StartFight()
70,0,0,,You'll pay later.|(Drop your items.),"Shut up and strip, get naked.",80,0,0,StealItems()
70,0,0,,"Ok, but don't steal.|(Drop your items.)","Very good, and now you|will strip for us, get naked.",80,0,-1,StealItems()
