Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
100,0,0,,This is great!|Now you're mine.,Not yet!  I will try to resist you.  Now you|need to remove my outfit and use that rope.,110,0,1,GetRope()
110,0,0,,Let's do a friendly fight.|(Start the fight.),,110,0,0,StartWinFight(true)
110,0,0,,I will crush you!|(Start the fight.),,110,0,0,StartWinFight(false)
200,0,0,,Restrain me how?,I need to remove your judo|outfit and use a rope.,210,0,0,
200,0,0,,You're very good.  But|you need to restrain me?,"Thanks!  Yes, my next self-defense move is|to remove your outfit and use a rope on you.",210,1,0,
200,0,0,,You won't hurt me?,Of course not.  My next self-defense move is|to remove your outfit and use a rope on you.,210,0,-1,
200,0,0,,You will tie me|up?  Awesome!,Stay focused.  My next self-defense move is|to remove your outfit and use a rope on you.,210,0,-1,
210,0,0,,Please go easy on me.|(Start the fight.),,210,0,0,StartLoseFight(true)
210,0,0,,I won't lose this time!|(Start the fight.),,210,0,0,StartLoseFight(false)
400,0,0,,It was fun.  Are you|enjoying your bondage?,"(She blushes.)  This is not supposed|to be erotic, this is self-defense.",410,0,1,
400,0,0,,It was a great fight.|You have potential.,Thanks!  But I need to practice|more if I want to challenge you.,410,1,0,
400,0,0,,You can't really fight.|You need my protection.,Your protection?  You think?  Oh my.|I certainly need to practice more often.,410,-1,1,
410,0,0,,You know you look|adorable like that?,(She blushes and looks away.),410,0,0,AdorableComment()
410,0,0,EggInside,"Girl, are you getting|aroused from the egg?",Oh no!  Can you please remove it?,410,0,0,EggComment()
410,0,0,EggInside,(Play with her crotch|rope.) (1 minute),"(You play with her crotch rope gently.|She moans very lightly, not to be heard.)",410,0,0,CrotchRope()
410,0,0,,(Tickle her.)|(1 minute),(She trashes in her ropes to avoid you.)|(She doesn't seem to enjoy being tickled in public.),410,0,0,Tickle()
410,0,0,,(Spank her.)|(1 minute),Ow!  But why?  (She struggles while|you spank her pretty hard on the butt.),410,0,0,Spank()
410,0,0,,(Release her.)|(1 minute),(You undo her restrains and she dresses back.)|Thanks a lot!  Another practice before lunch?,600,1,0,Release()
410,0,0,,"That's enough, let's|go eat. (Leave gym.)",,410,0,0,EndChapter()
420,0,0,EggInside,(Play with her crotch|rope.) (1 minute),"(You play with her crotch rope gently.|She moans very lightly, not to be heard.)",420,0,0,CrotchRope()
420,0,0,,(Tickle her.)|(1 minute),(She trashes in her ropes to avoid you.)|(She doesn't seem to enjoy being tickled in public.),420,0,0,Tickle()
420,0,0,,(Spank her.)|(1 minute),(She struggles in the ropes while|you spank her pretty hard on the butt.),420,0,0,Spank()
420,0,0,,(Ungag her.)|(1 minute),(You remove the tape from her face and she sighs.)|You really seem to enjoy self-defense don't you?,410,0,0,Ungag()
420,0,0,,(Release her.)|(1 minute),(You undo her restrains and she dresses back.)|Thanks a lot!  Another practice before lunch?,600,1,0,Release()
420,0,0,,"That's enough, let's|go eat. (Leave gym.)",,420,0,0,EndChapter()
430,0,0,EggInside,(Play with her crotch|rope.) (1 minute),"(You play with her crotch rope gently.|She moans very lightly, not to be heard.)",430,0,0,CrotchRope()
430,0,0,,(Tickle her.)|(1 minute),(She trashes in her ropes to avoid you.)|(She doesn't seem to enjoy being tickled in public.),430,0,0,Tickle()
430,0,0,,(Spank her.)|(1 minute),(She struggles in the ropes while|you spank her pretty hard on the butt.),430,0,0,Spank()
430,0,0,,(Ungag her.)|(1 minute),(You remove the tape from her face and she sighs.)|You really seem to enjoy self-defense don't you?,410,0,0,Ungag()
430,0,0,,(Release her.)|(1 minute),(You undo her restrains and she dresses back.)|Thanks a lot!  Another practice before lunch?,600,1,0,Release()
430,0,0,,"That's enough, let's|go eat. (Leave gym.)",,430,0,0,EndChapter()
450,5,0,,"Relax, it will be wonderful.|(Pleasure her.) (1 minute)",(She trusts you and surrenders to your loving|touch.  She gets a sweet and silent orgasm.),410,1,0,Orgasm()
450,0,0,,You're on the edge?|(Pleasure her.) (1 minute),(You try to give her an orgasm using the egg and|the rope.  She comes close but doesn't achieve it.),410,0,0,
450,0,0,,You're a good girl.|(Pleasure her.) (1 minute),(You try to give her an orgasm using the egg and|the rope.  She comes close but doesn't achieve it.),410,0,1,
450,0,0,,"Not now, maybe later.|(Release the crotch rope.)",Oh lord thanks.  That|could have been embarrassing.,410,1,0,
450,0,0,,Sluts don't deserve it.|(Release the crotch rope.),"Me?  A slut?  But, but, but.|(She cannot hide a few tears.)",410,-1,1,
450,2,0,,(Cuddle with her.)|(1 minute),(You give her a big hug and she|seems to relax in your arms.),450,0,0,Cuddle()
460,5,0,,"Relax, it will be wonderful.|(Pleasure her.) (1 minute)",(She trusts you and surrenders to your loving|touch.  She gets a sweet and silent orgasm.),420,1,0,Orgasm()
460,0,0,,You're on the edge?|(Pleasure her.) (1 minute),(You try to give her an orgasm using the egg and|the rope.  She comes close but doesn't achieve it.),420,0,0,
460,0,0,,You're a good girl.|(Pleasure her.) (1 minute),(You try to give her an orgasm using the egg and|the rope.  She comes close but doesn't achieve it.),420,0,1,
460,0,0,,"Not now, maybe later.|(Release the crotch rope.)",(She nods slowly and regains control.),420,1,0,
460,0,0,,Sluts don't deserve it.|(Release the crotch rope.),(She looks away in shame|and slowly regains control.),420,-1,1,
460,2,0,,(Cuddle with her.)|(1 minute),(You give her a big hug and she|seems to relax in your arms.),460,0,0,Cuddle()
470,5,0,,"Relax, it will be wonderful.|(Pleasure her.) (1 minute)",(She trusts you and surrenders to your loving|touch.  She gets a sweet and silent orgasm.),430,1,0,Orgasm()
470,0,0,,You're on the edge?|(Pleasure her.) (1 minute),(You try to give her an orgasm using the egg and|the rope.  She comes close but doesn't achieve it.),430,0,0,
470,0,0,,You're a good girl.|(Pleasure her.) (1 minute),(You try to give her an orgasm using the egg and|the rope.  She comes close but doesn't achieve it.),430,0,1,
470,0,0,,"Not now, maybe later.|(Release the crotch rope.)",(She nods slowly and regains control.),430,1,0,
470,0,0,,Sluts don't deserve it.|(Release the crotch rope.),(She looks away in shame|and slowly regains control.),430,-1,1,
470,2,0,,(Cuddle with her.)|(1 minute),(You give her a big hug and she|seems to relax in your arms.),470,0,0,Cuddle()
500,0,0,,"It was fun, and ropes|are icing on the cake.","You certainly enjoy defeat, that's sweet of you.",510,0,-1,
500,0,0,,I can't believe you won.|You're very talented.,"Thanks, I appreciate.  Maybe|someday you'll learn my techniques.",510,1,0,
500,0,0,,Fuck!  You cheated|in that last fight.,You need to learn to accept defeat.|(She checks a knot and tightens it.),510,-1,0,
500,0,0,,I don't think I like judo.,Martial art isn't for everyone.|But self-defense is a valuable lesson.,510,0,-1,
510,0,0,,Can you check the crotch|rope?  (1 minute),"What's wrong with it?  Does it hurt?|(She plays with the rope, giving a nice stimulation.)",510,0,0,CrotchRopePlayer()
510,0,0,PlayerHasBallGag,Shouldn't you gag me?|I have a gag in my stuff.,I guess you can gag your opponent for|self-defense.  (She straps the BallGag on you.),520,0,0,BallGagPlayer()
510,0,0,PlayerHasTapeGag,Shouldn't you gag me?|I have tape in my stuff.,I guess you can gag your opponent for|self-defense.  (She puts tape over your mouth.),530,0,0,TapeGagPlayer()
510,0,0,,Can you release me?,"Mmh, no.  I don't think so.|I like you better like that.",510,0,0,CheckReleasePlayer()
510,0,0,,(Struggle playfully.)|(1 minute),My!  Are you enjoying that?,510,0,0,
510,0,0,,(Wait until gym ends.),,510,0,0,EndChapter()
520,0,0,,@Uugnmph nump!,I've heard Sarah gagged a few times|but I must admit I never could understand.,520,0,0,
520,0,0,,(Point to the crotch|rope.)  (1 minute),"Is there something wrong with the rope?|(She plays with the rope, giving a nice stimulation.)",520,0,0,CrotchRopePlayer()
520,0,0,,(Whimper for mercy.)|(1 minute),No.  I think I like you better like that.,520,0,0,UngagPlayer()
520,0,0,,(Struggle playfully.)|(1 minute),My!  Are you enjoying that?,520,0,0,
520,0,0,,(Wait until gym ends.),,520,0,0,EndChapter()
530,0,0,,@Uugnmph nump!,I've heard Sarah gagged a few times|but I must admit I never could understand.,530,0,0,
530,0,0,,(Point to the crotch|rope.)  (1 minute),"Is there something wrong with the rope?|(She plays with the rope, giving a nice stimulation.)",530,0,0,CrotchRopePlayer()
530,0,0,,(Whimper for mercy.)|(1 minute),No.  I think I like you better like that.,530,0,0,UngagPlayer()
530,0,0,,(Struggle playfully.)|(1 minute),My!  Are you enjoying that?,530,0,0,
530,0,0,,(Wait until gym ends.),,530,0,0,EndChapter()
550,0,0,,"Yes, yes, I'm ok.|Thanks for asking.","Good, you were trembling like a leaf.|You got me worried for a few seconds.",510,0,-1,
550,0,0,,I'm better than ok!|All thanks to you.,(She smiles.)  Alright then!  You|got me worried with that crazy trembling.,510,1,0,
550,2,0,,Can I stay in your|arms? (1 minute),"Of course, stay here for as long as you need.",550,0,0,Cuddle()
550,0,0,,I'm not sure.  Can|you release me please?,"Poor little thing.  Here, let me help you.|(She carefully unties you and let you dress back.)",600,0,-1,ReleasePlayer()
560,0,0,,(Nod slowly and|blush.) (1 minute),"Good, you were trembling like a leaf.|You got me worried for a few seconds.",520,0,-1,
560,0,0,,(Nod happily.)|(1 minute),(She smiles.)  Alright then!  You|got me worried with that crazy trembling.,520,1,0,
560,2,0,,(Cuddle in her|arms.) (1 minute),Stay here for as long as you need.|Just let me know if you're ok.,560,0,0,Cuddle()
560,0,0,,(Shake your head in|panic.) (1 minute),"Poor little thing.  Here, let me help you.|(She carefully unties you and let you dress back.)",600,0,-1,ReleasePlayer()
570,0,0,,(Nod slowly and|blush.) (1 minute),"Good, you were trembling like a leaf.|You got me worried for a few seconds.",530,0,-1,
570,0,0,,(Nod happily.)|(1 minute),(She smiles.)  Alright then!  You|got me worried with that crazy trembling.,530,1,0,
570,2,0,,(Cuddle in her|arms.) (1 minute),Stay here for as long as you need.|Just let me know when you're ok.,570,0,0,Cuddle()
570,0,0,,(Shake your head in|panic.) (1 minute),"Poor little thing.  Here, let me help you.|(She carefully unties you and let you dress back.)",600,0,-1,ReleasePlayer()
600,0,0,,"Ok, another practice.|(Start a practice.)",,600,0,0,StartPractice()
600,0,0,TrainingReady,"(Train in fighting.)|(30 minutes)",,600,0,0,TrainFighting()
600,0,0,,"That's enough, let's|go eat. (Leave gym.)",,600,0,0,EndChapter()
