Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
110,0,0,,I'm not interested.,Fine!  I don't care.|(She closes the bag.),20,0,0,
110,0,0,,This is wrong!|I will tell the teacher.,,40,-2,0,Fight()
200,0,0,BondageNotConfronted,The ropes were hanging|loose from your bag.,Liar!  Give me my ropes back.,200,0,0,ConfrontBondage()
200,0,0,BondageNotConfronted,"If you carry rope, it means|you want to be tied up.",(She blushes.)  No!  Not at all!|Now give me back my ropes.,200,0,1,ConfrontBondage()
200,0,0,BondageNotConfronted,"I'm so sorry.  I love ropes,|could you tie me up?","You're pathetic, soon you will lick my boots.|Now give me my ropes. (She takes the ropes.)",300,0,-2,GiveRope()
200,0,0,,Here are your ropes. |Hide them better.,Good!  Now leave me alone.|(She takes the rope and turns around.),300,1,0,GiveRope()
200,0,0,,Let's talk some more.,Mmmh.  Fine.|What were we talking about?,200,0,0,StopRope()
200,0,2,,(Strip and tie her.)|(1 minute),(You pin her again and tie her wrist behind her back.|She trashes and kicks you but finally submits.),220,0,0,Tie()
200,0,4,,You know you will submit.|(Strip and tie.) (1 minute),(She reluctantly removes her uniform|and gives you her wrist to tie them.),220,0,0,TieSub()
200,0,0,,"If you want them,|come and fight for them.",,40,-2,0,Fight()
220,0,0,,(Turn her.),Fuck!  What are you doing now?|(You force her to turn around.),230,0,0,
220,0,0,,(Untie her.)|(1 minute),"(You untie her arms while she swears at you.|Once untied, she pushes you away in anger.)",200,0,0,Untie()
220,0,0,,(Tickle her.)|(1 minute),I said I'm not ticklish!|(She makes an angry look at you.),220,0,0,Tickle()
220,1,0,,(Kiss her.)|(1 minute),(She blankly stares at you after|the kiss and remain speechless.),220,0,0,
220,0,0,AmandaInBondage,(Make her hug Amanda.)|(1 minute),(Both girls are forced to hug and rub each other.)|Fuck!  What kind of pervert are you?,240,-1,0,
220,0,0,,These ropes fit lovingly|on your curvy body.,Oh!  Mmmmh...  Thanks...  I guess.,220,0,0,
220,0,0,,"If I let you go, can I tie|you up later? (1 minute)",That sounds fair.  We have a deal.|(You untie her and shake her hand.),310,1,1,Untie()
220,0,0,,"If I let you go, will you|tie me later? (1 minute)",Oh yeah!  Revenge will be sweet.|(You untie her and shake her hand.),310,1,-2,Untie()
230,0,0,,(Turn her.),(You turn her back while|she stares at you furiously.),220,0,0,
230,0,0,,(Untie her.)|(1 minute),"(You untie her arms while she swears at you.|Once untied, she pushes you away in anger.)",200,0,0,Untie()
230,0,0,,(Tickle her.)|(1 minute),I said I'm not ticklish!|(She makes an angry look at you.),230,0,0,Tickle()
230,0,0,,(Spank her.)|(1 minute),(You spank her in front of the other students.)|Ha!  That's the best you can do?,230,0,0,
230,0,0,,"By looking at your panties,|you are enjoying this.",Stop looking down there you pervert!,230,0,0,PantiesRemark()
230,0,0,,"If I let you go, can I tie|you up later? (1 minute)",That sounds fair.  We have a deal.|(You untie her and shake her hand.),310,1,1,Untie()
230,0,0,,"If I let you go, will you|tie me later? (1 minute)",Oh yeah!  Revenge will be sweet.|(You untie her and shake her hand.),310,1,-2,Untie()
240,0,0,,(Separate them.),Finally!  That was a stupid idea!,220,0,0,
240,0,0,,(Force them to kiss.)|(1 minute),"(You force them to kiss, Sidney looks furious.)|Amanda, if you use your tongue I will cut it.",250,0,0,KissAmanda()
240,0,0,,You two make a nice|bondage couple.,(They both stare at you.),240,0,0,
250,0,0,,(Separate them.),Finally!  That was a stupid idea!,220,0,0,
250,0,0,,(Stop the kisses.),Admit it!  I'm better than that stupid blond.|(She tries to intimidate Amanda who looks away.),240,0,0,
250,0,0,,Love is in the air!,You will fly in the air when I get out.,250,0,0,
250,2,0,,Can I also get a kiss?,"Mmmmmh, sure, why not?|(She turns around and kiss you.)",250,0,0,
300,-2,0,,Bitch!  Do you|want to fight?,,40,-1,0,Fight()
