Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
30,0,0,,Du hast echt ein|aggressionsproblem.,Schnauze!|(SIe dreht sich weg und ignoriet dich.),40,-1,0,
30,1,0,,,,Brauchst du Hilfe sie in schwierigkeiten zu bringen?,Ja verdammt!  Ich hab Seile im Rucksack.  Wir holen sie uns nach der Stunde.,40,1,0,
40,-2,0,,Schlampe!  Suchst du| ein Kampf?,,40,-1,0,Fight()
100,0,0,,Warum hast du Seile im Rucksack?,Das geht dich nichts an.|(Sie schließt den Rucksack.),20,-1,0,
100,0,0,,Gehst du nach der Schule klettern?,Ja!  Gib die zurück!|(Sie schließt den Rucksack.),20,-1,0,
100,0,0,,Planst du eine Entführung?,"Mmmh, warum fragst du?",110,0,-1,
100,0,0,,Du bist also ein perverses Mädchen, das gerne gefesselt wird?,Was weißt du schon von Bondage?,110,0,1,
110,0,0,,Was planst du denn?|Schaut interresannt aus.,Wir reden nach der Stunde.|(She closes the bag.),20,1,0,
110,0,0,,Bin nicht interresiert.,Gut!  Mir doch egal.|(SIe schließt den Rucksack.),20,0,0,
110,0,0,,Das ist falsch!|Ich erzähle es dem Lehrer.,,40,-2,0,Fight()
200,0,0,BondageNotConfrontedDie Seile hingen lohse raus.,Lügnerin!  Gib mir meine Seile wieder.,200,0,0,ConfrontBondage()
200,0,0,BondageNotConfronted,"Wenn du Seile mit dir rumträgst heißt das ohl du magst es gefesselt zu sein.",(Sie wird rot.)  Nein!  Ganz und gar nicht|Gib mir die Seile wieder.,200,0,1,ConfrontBondage()
200,0,0,BondageNotConfronted,"Sorry.  Ich mag Seile,|kannst du mich fesseln?","Du bist erbärmlich, bald wirst du meine Stiefel lecken. | Jetzt gib mir meine Seile. (Sie nimmt die Seile.)",300,0,-2,GiveRope()
200,0,0,,Nimm deine Seile und versteck sie besser.,Gut!  Jetzt lass mich in Ruhe.|(Sie nimmt die Seile und dreht sich weg.),300,1,0,GiveRope()
200,0,0,,Lass uns noch ein bisschen reden.,Mmmh.  Gut.|Über was willt du reden?,200,0,0,StopRope()
200,0,2,,(Ausziehen und fesseln.)|(1 minute),(Du hälst sie fest und fesselst ihre Hände.|Sie versucht dich zu treten aber versagt und unterirft sich.),220,0,0,Tie()
200,0,4,,Du weist du wirst dich unterwerfen.|(Ausziehen und fesseln.) (1 minute),(Widerwillig zieht sie ihre Uniform aus und gibt dir die Seile um sie zu fesseln.),220,0,0,TieSub()
200,0,0,,"Wenn du die wieder|haben willst Kämpfe darum. ",,40,-2,0,Fight()
220,0,0,,(Drehe sie.),Fuck!  was machst du da?|(
Du zwingst sie, sich umzudrehen.),230,0,0,
220,0,0,,(Befreien.)|(1 minute),"(Du löst ihre Arme, während sie dich beschimpft. | Einmal losgebunden, schubst sie dich wütend weg.)",200,0,0,Untie()
220,0,0,,(Kitzle sie.)|(1 minute),Ich sagt ich bin nicht kitzlich!|(Sie schaut dich wütend an.),220,0,0,Tickle()
220,1,0,,(Küsse sie.)|(1 minute),(Sie starrt dich nach dem Kuss ausdruckslos an und bleibt sprachlos.),220,0,0,
220,0,0,AmandaInBondage,(Lass sie Amanda umarmen.)|(1 minute),(Beide Mädchen sind gezwungen, sich zu umarmen und zu reiben.)|Fuck!  Was für ein Perversling bist du denn?,240,-1,0,
220,0,0,,Diese Seile passen liebevoll|zu deinem kurvigen Körper.,Oh!  Mmmmh...  Danke...  Schätz ich.,220,0,0,
220,0,0,,"Wenn ich dich befreie kann|ich dich später fesseln? (1 minute)",Klingt fair.  Es ist ein Deal.|(Du befreist sie und schüttelst ihre Hand.),310,1,1,Untie()
220,0,0,,"Wenn ich dich befreie kannst du|mich später fesseln? (1 minute)",Ja klar!  Rache ist süß.|(Du befreist sie und schüttelst ihre Hand.),310,1,-2,Untie()
230,0,0,,(Drehe sie.),(Du drehst sie um, während sie dich wütend anstarrt.),220,0,0,
230,0,0,,(Befreien.)|(1 minute),"(Einmal losgebunden, schubst sie dich wütend weg.)",200,0,0,Untie()
230,0,0,,(Kitzeln.)|(1 minute),Ich sagt ich bin nicht kitzlich!|(Sie schaut dich wütend an.),230,0,0,Tickle()
230,0,0,,(Schlag sie.)|(1 minute),(Du verprügelst sie vor den anderen Schülern.)|Ha!  Mehr kannst du nicht?,230,0,0,
230,0,0,,"Wenn man dein Höschen anschaust,sieht man dass du das genießt.",Hör auf, dort nach unten zu schauen, du Perverse!,230,0,0,PantiesRemark()
230,0,0,,"Wenn ich dich befreie kann|ich dich später fesseln? (1 minute)",Klingt Fair.  Abgemacht.|(Du befreist sie und schüttelst ihre Hand.),310,1,1,Untie()
230,0,0,,"Wenn ich dich befreie kannst du|mich später fesseln? (1 minute)",Ja klar!  Rache ist süß.|(Du befreist sie und schüttelst ihre Hand.),310,1,-2,Untie()
240,0,0,,(Trenne sie.),Endlich! was für eine scheiß Idee,220,0,0,
240,0,0,,(Zwinge beide sich zu küssen.)|(1 minute),"(Sie zwingen sie, sich zu küssen, Sidney sieht wütend aus.)|Amanda, wenn du deine Zunge benutzt, werde ich sie abschneiden.",250,0,0,KissAmanda()
240,0,0,,Ihr zwei macht ein|super Bondage Duo.,(Beide starren dich an.),240,0,0,
250,0,0,,(Trenne sie.),Endlich!  Das war eine scheiß idee!,220,0,0,
250,0,0,,(Stopp die Küsse.),Gibs zu!  Ich bin besser als die Blonde.|(Sie versucht Amanda einzuschüchtern, die wegschaut.),240,0,0,
250,0,0,,Love is in the air!,Du wirst in die Luft fliegen, wenn ich rauskomme.,250,0,0,
250,2,0,,Kann ich auch ein Kuss bekommen?,"Mmmmmh, sicher, warum nicht?|(Sie dreht sich zu dir um dich zu küssen.)",250,0,0,
300,-2,0,,Schlampe!  Suchst du ein Kampf?,,40,-1,0,Fight()
