Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
40,0,0,,(Stay silent and|open the book.),Good. Now be quiet while I teach.|(She gets back to her desk and starts teaching.),50,0,0,
40,0,0,,(Check the clock|on the wall.),(She gives you a stern look and gets|back to her desk to start teaching.),50,-1,0,
40,0,0,,Yes Miss Mildred.|(Open the book.),Very good.  Now be quiet while I teach.|(She gets back to her desk and starts teaching.),50,0,-1,
40,0,0,,"Yes, enough chatting.|(Open the book.)",Good!  Now be quiet while I teach.|(She gets back to her desk and starts teaching.),50,0,1,
100,0,0,,Miss Mildred!  What|are you doing?,Teaching you a lesson young lady.|(She hits you lightly with her crop.),110,0,0,
100,0,0,,What the fuck?,This kind of language will not be tolerated.|(She hits you pretty hard with her crop.),110,-1,0,
100,0,0,,Hey!  You|can't do that.,"Of course I can, you have no idea where you are.|(She hits you lightly with her crop.)",110,0,0,
100,0,0,,(Try to kick her.),"So you're a feisty young lady, this will teach you.|(She hits you pretty hard with her crop.)",110,-1,1,
110,0,0,,Shit!  That hurts!,Such a foul mouth!|(She hits you really hard.),120,-1,0,
110,0,0,,Ow!  Miss Mildred.|Please stop.,I will stop when the lesson is learned.|(She hits you again lightly and grins.),120,1,0,
110,0,0,,"(Stay silent, pretending|not to care.)","You're strong, but I will break you.|(She hits you again really hard.)",120,0,1,
110,0,0,,Ha!  That's the|best you can do?,"Such a bad education, I will break you.|(She hits you again really hard.)",120,-1,1,
110,0,0,,(Stay silent and|try not to scream.),Learn from this lesson little miss.|(She hits you again but not very hard.),120,0,0,
120,0,0,,Please Miss!|I'll be good.,(She hits you lightly one last time.)|So you will be good and follow the rules?,130,1,-1,
120,0,0,,Miss Mildred.|I learned my lesson.,(She hits you lightly one last time.)|So you will be nice and follow the rules?,130,1,0,
120,0,0,,You think you|can hurt me?,"(She hits you really hard one last time.)|Last warning, will you be good and follow the rules?",130,0,0,
120,0,0,,Fuck you bitch!,"(She hits you really hard one last time.)|Last warning, will you be good and follow the rules?",130,-1,1,
130,0,0,,Yes Miss Mildred.|Please excuse me.,You're excused.  Now we can begin the class.,50,2,-1,
130,0,0,,"Yes, I'll be good.",Fine.  Now we can begin the class.,50,1,0,
130,0,0,,No way!  I follow|my own rules.,"(She cuffs your wrist and straps a BallGag in.)|If you cannot behave, you'll spend the class like that.",50,0,0,RestrainPlayer()
130,0,0,,(Refuse to answer.),"(She cuffs your wrist and straps a BallGag in.)|Since you want to be silent, you will stay silent.",50,0,-1,RestrainPlayer()
200,0,0,Common_PlayerNotRestrained,(Talk to get|her attention.),,200,-1,0,Disturb()
200,0,0,Common_PlayerNotRestrained,(Try to subdue|Miss Mildred.),Do you want to try to subdue and tie up Miss Mildred?|(Each student that helps gives better odds to do it.),210,0,0,
200,0,0,Common_PlayerRestrained,Uummph!,(She ignores your screams|and the other students giggle.),200,0,0,
200,0,0,Common_PlayerRestrained,(Tug on your cuffs.)|(1 minute),(You struggle futilely.  She's confident|that you will not escape and ignores you.),200,0,0,
210,0,0,Common_PlayerNotRestrained,"(Yes, try to|subdue her.)",,210,-2,0,Subdue()
210,0,0,,"(No, maybe later.)",You give up on your kidnapping plan.|(Miss Mildred continues to teach her class.),200,0,0,
220,0,0,,A lesson from|you?  No way!,"(She hits you hard 6 times then cuffs and gags you.)|Since you cannot behave, you will stay like that.",220,0,1,RestrainPlayer()
220,0,0,,Fuck you bitch!,"(She hits you hard 10 times then cuffs and gags you.)|Since you cannot behave, you will stay like that.",220,-1,0,RestrainPlayer()
220,0,0,,No!  Please!|I'm so sorry.,"(She hits you hard 2 times then cuffs and gags you.)|It's too late for excuses, you will stay like that.",220,0,-1,RestrainPlayer()
220,0,0,,(Stay silent.),"(She hits you hard 4 times then cuffs and gags you.)|Since you cannot behave, you will stay like that.",220,0,0,RestrainPlayer()
300,0,0,,"Mildred, I'm|in charge now.",In charge?  But I teach the class.|You are in a world of trouble little Miss.,310,0,1,
300,0,0,,"Lady, this class will|finally be interesting.",Nonsense!  I'm in charge of this class.|You are in a world of trouble little Miss.,310,0,0,
300,0,0,,"If you cooperate, it|will be over quickly.",(She nods and stays silent.),310,0,1,
300,0,0,,I didn't expect you|to be so pretty.,"(She blushes.)  Young lady,|what exactly are you planning?",310,1,0,
310,0,0,Common_PlayerNotRestrained,(Tickle her.)|(1 minute),(She trashes to avoid you and laughs silently.)|You're only sinking deeper in trouble!,310,0,0,
310,0,0,SearchAvail,(Search in her stuff.)|(1 minute),(You search in her stuff and find many|interesting items.)  You little thief!,310,-1,0,Search()
320,0,0,Common_PlayerNotRestrained,(Tickle her.)|(1 minute),(She trashes to avoid you and laughs silently.),320,0,0,
320,0,0,Common_PlayerNotRestrained,(Ungag her.)|(1 minute),(You slowly unbuckle her gag.)|Young lady!  This is highly inappropriate.,310,0,0,Ungag()
330,0,0,Common_PlayerNotRestrained,(Tickle her.)|(1 minute),(She trashes to avoid you and laughs silently.)|You're only sinking deeper in trouble!,330,0,0,
330,0,0,SearchAvail,(Search in her stuff.)|(1 minute),(You search in her stuff and find many|interesting items.)  You little thief!,330,-1,0,Search()
340,0,0,Common_PlayerNotRestrained,(Tickle her.)|(1 minute),(She trashes to avoid you and laughs silently.),340,0,0,
340,0,0,Common_PlayerNotRestrained,(Ungag her.)|(1 minute),(You slowly unbuckle her gag.)|Young lady!  This is highly inappropriate.,330,0,0,Ungag()
410,0,0,Common_PlayerNotRestrained,(Whip her.)|(1 minute),(You whip her pretty hard with the crop.)|Little Miss!  You will regret what you're doing!,410,0,0,Whip()
410,0,0,Common_PlayerNotRestrained,(Put away the crop.)|(1 minute),(You put away the crop and|get her back on her feet.),310,0,0,
420,0,0,Common_PlayerNotRestrained,(Whip her.)|(1 minute),(You whip her pretty hard with the crop.)|(She screams angrily in her gag.),420,0,0,Whip()
420,0,0,Common_PlayerNotRestrained,(Put away the crop.)|(1 minute),(You put away the crop and|get her back on her feet.),320,0,0,
420,0,0,Common_PlayerNotRestrained,(Ungag her.)|(1 minute),(You slowly unbuckle her gag.)|Young lady!  This is highly inappropriate.,410,0,0,Ungag()
430,0,0,Common_PlayerNotRestrained,(Whip her.)|(1 minute),(You whip her pretty hard with the crop.)|Little Miss!  You will regret what you're doing!,430,0,0,Whip()
430,0,0,Common_PlayerNotRestrained,(Put away the crop.)|(1 minute),(You put away the crop and|get her back on her feet.),330,0,0,
440,0,0,Common_PlayerNotRestrained,(Whip her.)|(1 minute),(You whip her pretty hard with the crop.)|(She screams angrily in her gag.),440,0,0,Whip()
440,0,0,Common_PlayerNotRestrained,(Put away the crop.)|(1 minute),(You put away the crop and|get her back on her feet.),340,0,0,
440,0,0,Common_PlayerNotRestrained,(Ungag her.)|(1 minute),(You slowly unbuckle her gag.)|Young lady!  This is highly inappropriate.,430,0,0,Ungag()
