Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
35,0,10,,"Mildred, treten sie zurück.|(Versuche sie einzuschüchtern.)",(Sie tretet voller Angst zurück und redet wieder.) Ihr werdet zu zweit Fragen über das Buch beantworten.,40,0,1,
36,0,0,,Ich werde gut sein Frau Mildred.,"(Sie nickt und geht zurück, um wieder zu reden.) Ihr werdet zu zweit Fragen über das Buch beantworten.",40,0,-1,
36,0,0,,Sie sind so pervers!,"(Sie runzelt ihre Stirn und geht zurück, um wieder zu reden.) Ihr werdet zu zweit Fragen über das Buch beantworten.",40,-1,0,
36,0,0,,Das ist gerecht.|Ich verdiene es.,"(She nods and walks back to speak again.)|Two by two, you will answer questions on the book.",40,1,0,
36,0,0,,(Bleibe leise.),"(Sie lächelt und geht zurück, um wieder zu reden.) Ihr werdet zu zweit Fragen über das Buch beantworten.",40,0,0,
40,0,0,,(Hör genau zu.),"Wenn ihr eine falsche Antwort gebt, werdet ihr bestraft.  (Sie schlägt auf das Podium.)",50,0,0,GoodStudent()
40,0,0,,(Seufze voller Langeweile.),"Wenn ihr eine falsche Antwort gebt, werdet ihr bestraft.  (Sie schlägt auf das Podium.)",50,-1,0,
40,0,0,Common_PlayerRestrained,(Zerre an den Handschellen.),"Wenn ihr eine falsche Antwort gebt, werdet ihr bestraft.  (Sie schlägt auf das Podium.)",50,0,0,
40,0,0,!Common_PlayerRestrained,(Spiele mit deinen Haaren.),"Wenn ihr eine falsche Antwort gebt, werdet ihr bestraft.  (Sie schlägt auf das Podium.)",50,0,0,
40,5,0,KnowCheat,Passen sie auf Sidney auf.|Sie wird schummeln.,(Sie geht zu Sidney und starrt sie an.) Ist das wahr Sidney?  Wirst du schummeln?,45,1,0,
40,0,-5,KnowCheat,"Frau Mildred!  Ich weiß,|dass Sidney schummeln wirdt.",(Sie geht zu Sidney und starrt sie an.) Ist das wahr Sidney?  Wirst du schummeln?,45,1,-1,
45,0,0,,(Beobachte die Szene.),(Sie legt Handschellen an Sidney an.) Mal sehen wie du jetzt schummeln kannst.,46,0,0,
45,0,0,,(Lache laut.),(Sie legt Handschellen an Sidney an.) Mal sehen wie du jetzt schummeln kannst.,46,0,0,
46,0,0,,(Beobachte die Szene.),(Mildred geht wieder nach vorne und redet wieder. Ihr werdet für jede falsche Antwort bestraft.,50,0,0,SwitchSidney()
46,0,0,,(Mache ein böses Grinsen.),(Mildred geht wieder nach vorne und redet wieder. Ihr werdet für jede falsche Antwort bestraft.,50,0,0,SwitchSidney()
47,0,0,,"Das passiert, wenn man schummelt.",Fick dich COMMON_PLAYERNAME!|Ich werde dir zeigen was mit Verrätern passiert.,48,-2,0,
47,0,0,,"Erwischt, Schlampe.",Du bist die Schlampe! Du hast mich verraten!,48,-2,1,
47,0,0,Common_PlayerRestrained,Das ist nur gerecht.,Gerecht? Scheiß drauf!,48,-1,1,
47,0,0,,Es tut mir Leid.  Ich hätte das|nicht tun sollen.,"Es ist zu spät dich zu entschuldigen, du Verräter!",48,-1,-1,
48,0,0,,Das wird den Test|interessanter machen.,(Sie schlägt auf das Podium und jeder springt auf.) Ihr werdet für jede falsche Antwort bestraft.,50,0,0,SwitchMildred()
48,0,0,,Du siehst in diesen|Handschellen süß aus.,(Sie schlägt auf das Podium und jeder springt auf.) Ihr werdet für jede falsche Antwort bestraft.,50,0,0,SwitchMildred()
48,0,0,,"(Sieh ihr zu, wie sie sich abquält.)",(Sie schlägt auf das Podium und jeder springt auf.) Ihr werdet für jede falsche Antwort bestraft.,50,0,0,SwitchMildred()
48,0,0,,(Dreh dich zu Mildred.),"Wenn ihr eine falsche Antwort gebt, werdet ihr bestraft.  (Sie schlägt auf das Podium.)",50,0,0,SwitchMildred()
50,0,0,,(Hör genau zu.),COMMON_PLAYERNAME und Sidney! Kommt nach vorne und stellt euch einander gegenüber hin.,60,0,0,GoodStudent()
50,0,0,,(Shau auf deine Schuhe..),COMMON_PLAYERNAME und Sidney! Kommt nach vorne und stellt euch einander gegenüber hin.,60,0,0,
50,0,0,Common_PlayerRestrained,(Zerre an den Handschellen.),COMMON_PLAYERNAME und Sidney! Kommt nach vorne und stellt euch einander gegenüber hin.,60,0,0,
50,0,0,!Common_PlayerRestrained,(Schau auf dein Telefon.),COMMON_PLAYERNAME und Sidney! Kommt nach vorne und stellt euch einander gegenüber hin.,60,-1,0,
60,0,0,,(Gehe nach vorne.),"Der Test wird aus fünf Quizzen, die aus fünf Fragen über die Kapitel eins bis fünf des Buches ""Der Graf von Monte Cristo"", bestehen.",65,0,0,
65,0,0,,(Hör zu.),"Der erste Student, der drei richtige Antworten gibt, gewinnt und der andere wird bestraft.  Seid ihr bereit?",70,0,0,
70,0,0,,(Beginne mit dem Test|für Kapitel 1.),,71,0,0,StartTest()
71,0,0,,(Beginne mit dem Test|für Kapitel 2.),,72,0,0,StartTest()
71,0,0,LosingTest,Frau Mildred.  Ich gebe auf.|Ich habe das Buch nicht gelesen.,Du solltest dich schämen junges Fräulein. Gehe zurück auf deinen Platz und lerne das nächste mal besser.,210,-2,-2,GiveUpTest()
72,0,0,,(Beginne mit dem Test|für Kapitel 3.),,73,0,0,StartTest()
72,0,0,LosingTest,Frau Mildred.  Ich gebe auf.|Ich habe das Buch nicht gelesen.,Du solltest dich schämen junges Fräulein. Gehe zurück auf deinen Platz und lerne das nächste mal besser.,210,-2,-2,GiveUpTest()
73,0,0,,(Beginne mit dem Test|für Kapitel 4.),,74,0,0,StartTest()
73,0,0,LosingTest,Frau Mildred.  Ich gebe auf.|Ich habe das Buch nicht gelesen.,Du solltest dich schämen junges Fräulein. Gehe zurück auf deinen Platz und lerne das nächste mal besser.,210,-2,-2,GiveUpTest()
74,0,0,,(Beginne mit dem Test|für Kapitel 5.),,75,0,0,StartTest()
75,0,0,,Ist der Test vorbei?,"Ja, herzlichen Glückwunsch zu deinem Sieg.",100,0,0,CheckForWinner()
75,0,0,,Der Test hat Spaß gemacht.,"In der Tat, herzlichen Glückwunsch zu deinem Sieg.",100,1,0,CheckForWinner()
75,0,0,,Sind wir endlich fertig?,"Ja, das hast du gut gemacht.",100,-1,0,CheckForWinner()
100,0,0,,Danke Frau Mildred!|Das war einfach.,"Ja, arbeite weiterhin fleißig und du wirst ein großartiger Student werden.",110,1,0,
100,0,0,,Sidney war grottenschlecht.,(Sie nickt.)  Nimm dir kein Beispiel an ihr und du wirst ein guter Student werden.,110,0,0,
100,0,0,,Loben sie mich nicht Frau Mildred.|Das Buch war faszinierend.,Schön gesagt junges Fräulein.  Mach weiter so und du wirst ein wundervoller Student werden.,110,1,-1,
100,0,0,,Das war reines Glück.,"Sagt das nicht, du scheinst jetztendlich doch ein guter Student zu sein.",110,-1,0,
100,0,0,,Ich kann Sidney in allem besiegen.,"Mag sein, sei aber nicht zu stolz darauf. Es gibt noch bessere Studenten als dich.",110,0,1,
110,0,0,,Ich bin besser als jeder andere Student hier.,Du bist nicht die Beste von allen junges Fräulein. Wir habem großartige Studenten auf dieser Schule.,120,-1,1,
110,0,0,,Ich bin einfach der beste.,"Du bist nicht die Beste junges Fräulein, vergiss es. Du bist zu jung um Literatur komplett zu verstehen.",120,0,1,
110,0,0,!Common_PlayerRestrained,"Ich werde mich bemühen,|der Beste zu sein.",Sehr gut junges Fräulein.  (Sie dreht sich um und wählt neue Studenten für den Test.),300,1,0,
110,0,0,!Common_PlayerRestrained,Eines Tages werde ich vielleicht|ein guter Student sein.,Sehr gut junges Fräulein.  (Sie dreht sich um und wählt neue Studenten für den Test.),300,0,-1,
110,0,0,Common_PlayerRestrained,"Ich werde mich bemühen,|der Beste zu sein.",Sehr gut junges Fräulein.  Und du wirst nach der Stunde befreit.,220,1,0,
110,0,0,Common_PlayerRestrained,Eines Tages werde ich vielleicht|ein guter Student sein.,Sehr gut junges Fräulein.  Und du wirst nach der Stunde befreit.,220,0,-1,
120,0,0,,"Ich wette, dass ich viel besser|bin als sie!",Ach ja? Ist das eine Herausforderung? Ich könnte ja in einen Test gegen dich antreten.,130,0,1,
120,0,0,,"Ja, sorrry Frau Mildred.",Nun gut junges Fräulein.  (Sie Dreht sich um und wählt neue Studenten für den Test.),300,0,-1,
130,0,0,,Mit den selben Regeln?,Die selben Regeln mit den Handschellen und Schlägen. Und Sidney wird die Fragen stellen.,140,0,0,
130,0,0,,"Das ist in Ordnung, aber|Sidney wird uns bewerten.","In Ordnung, Sidney wird die Fragen stellen. Und die Handschellen- und Schlagregeln bleiben gleich.",140,0,0,
130,0,0,,"Wobei, wenn ich darüber nachdenke,|kann ich gegen sie nicht antreten.",Weise Wahl junges Fräulein.  (Sie dreht sich um und wählt neue Studenten für den Test.),140,0,-1,
140,0,0,,(Beginne den Test|gegen Mildred.),,141,0,0,StartTestMildred()
140,0,0,,"Wobei, wenn ich darüber nachdenke,|kann ich gegen sie nicht antreten.",Weise Wahl junges Fräulein.  (Sie dreht sich um und wählt neue Studenten für den Test.),300,0,-1,
141,0,0,,(Beginne mit dem Test|für Kapitel 2.),,142,0,0,StartTestMildred()
142,0,0,,(Beginne mit dem Test|für Kapitel 3.),,143,0,0,StartTestMildred()
143,0,0,,(Beginne mit dem Test|für Kapitel 4.),,144,0,0,StartTestMildred()
144,0,0,,(Beginne mit dem Test|für Kapitel 5.),,145,0,0,StartTestMildred()
145,0,0,,Ist der Test vorbei?,"Ja, also hast du etwas gelehrnt? Niederlagen machen dich stärker.",146,0,0,CheckForWinnerMildred()
145,0,0,,Sind wir endlich fertig?,"Ja, also hast du etwas gelehrnt? Niederlagen machen dich stärker.",146,0,0,CheckForWinnerMildred()
146,0,0,,Denke ich.,Sehr gut junges Fräulein.  (Sie dreht sich um und wählt neue Studenten für den Test.),300,0,-1,
146,0,0,,"Ja, sorrry Frau Mildred.",Sehr gut junges Fräulein.  (Sie dreht sich um und wählt neue Studenten für den Test.),300,1,-2,
146,0,0,,Sie hatten Glück.,(Sie schüttelt ihren Kopf und wählt neue Studenten für den Test.),300,0,0,
146,0,0,,Sie haben geschummelt!,"(Sie wird wütend und bringt eine Ballknebel hervor, welche sie um deinen Kopf schnallt.)",230,-1,0,GagPlayer()
150,0,0,,"Ich habe es ihnen ja gesagt, ich bin der Beste.",Und du hattest recht. Das ist sehr erniedrigend für mich.,160,0,1,
150,0,0,,Ich hatte Glück.,"Nein, du hast richtiges Talent. Das ist sehr erniedrigend für mich.",160,0,-1,
150,0,0,,Das war eine ziemliche Herrausforderung.,Ja und du hast sie gewonnen. Das ist sehr erniedrigend für mich.,160,1,0,
150,0,0,,Sie sind grottenschlecht in Literatur.,Ich denke du hast recht. Das ist sehr erniedrigend für mich.,160,-1,0,
160,0,0,,"Gehen sie raus, ich werde die Stunde beenden.",(Sidney befreit sie und Mildred geht sich schämend weg. Sie lässt ihre Sachen und ihren Blazer für dich hier.),400,-1,1,FreeBoth()
160,0,0,,sie können eine Pause machen. Iich werde mit den Tests fortfahren.,(Sidney befreit sie und Mildred geht sich schämend weg. Sie lässt ihre Sachen und ihren Blazer für dich hier.),400,0,1,FreeBoth()
160,0,0,,"Es ist in Ordnung, sie können mit den Tests fortfahren.",(Sie nickt während Sidney sie befreit. Sie beginnt mit den Tests wieder und ist wieder selbstsicher.),300,1,0,FreeBoth()
160,0,0,,"Ja, genug Demütigung.",(Sie nickt während Sidney sie befreit. Sie beginnt mit den Tests wieder und ist wieder selbstsicher.),300,0,0,FreeBoth()
200,0,0,,Sidney hatte Glück.,Vielleicht hatte sie Glück oder vielleicht hast du nicht genug gelernt.,210,0,0,
200,0,0,,Wen interessierts?,"DICH sollte es interessieren! (Sie schlägt deinen Arm.) Du musst mehr lernen, wenn du Erfolg haben willst.",210,-1,1,
200,0,0,,Sidney hat geschummelt!,"Das ist eine schlechte Entschuldigung. Wenn du mehr gelernt hättest, hättest du mit Leichtigkeit gewonnen.",210,-1,0,
200,0,0,,Sorry Frau Mildred. Ich War nervös.,"Ich weiß, dass es schwer ist, vor der Klasse zu reden. Aber wenn du mehr gelernt hättest, wäre es leichter.",210,1,-1,
210,0,0,,Ja Frau Mildred. Ich werde mehr lernen.,"Sehr gut junges Fräulein. Und keine Sorge. Ich werde dich befreien, sobald die Tests fertig sind.",220,1,-1,
210,0,0,,"In Ordnung, ich habe es verstanden.","(Sie sieht dich an und nickt.)  In Ordnung. Ich werde dich befreien, sobald die Tests fertig sind.",220,0,0,
210,0,0,,Meinetwegen. Ich werde härter arbeiten.,"Sehr gut junges Fräulein. Und keine Sorge. Ich werde dich befreien, sobald die Tests fertig sind.",220,1,0,
210,0,0,,"Ja genau, Literatur ist soooooooo wichtig.","Durch diese Einstellung wirst du noch einen Schulverweis kriegen. Ich werde dich befreien, sobald die Tests fertig sind.",220,-1,1,
220,0,0,,Sie können micht nicht so lassen!,"(Sie wird wütend und bringt eine Ballknebel hervor, welche sie um deinen Kopf schnallt.)",230,0,1,GagPlayer()
220,0,0,,Fick dich Mildred!,"(Sie wird wütend und bringt eine Ballknebel hervor, welche sie um deinen Kopf schnallt.)",230,-1,0,GagPlayer()
220,0,0,,Bitte! Können sie mich jetzt befreien?,(Sie schüttelt ihren Kopf und wählt neue Studenten für den Test.),300,0,-1,MildredLeave()
220,0,0,,Bestens.,(Sie nickt und wählt neue Studenten für den Test.),300,1,0,MildredLeave()
220,0,0,,(Bleibe leise.),(Sie nickt und wählt neue Studenten für den Test.),300,0,0,MildredLeave()
230,0,0,,@Uuugn nuhm!,(Sie schüttelt ihren Kopf und wählt neue Studenten für den Test.),300,0,0,MildredLeave()
230,0,0,,(Bleibe leise.),(Sie nickt und wählt neue Studenten für den Test.),300,0,0,MildredLeave()
240,0,0,,@Uuugn nuhm!,(Sie schüttelt ihren Kopf und wählt neue Studenten für den Test.),300,0,0,MildredLeave()
240,0,0,,(Bleibe leise.),(Sie nickt und wählt neue Studenten für den Test.),300,0,0,MildredLeave()
250,0,0,,@Uuugn nuhm!,(Sie schüttelt ihren Kopf und wählt neue Studenten für den Test.),300,0,0,MildredLeave()
250,0,0,,(Bleibe leise.),(Sie nickt und wählt neue Studenten für den Test.),300,0,0,MildredLeave()
300,0,0,,(Sieh dir die Tests an.),"(Viele Mädchen werden zu zweit gewählt, um vor die Klasse zu gehen.)",310,0,0,WaitTest()
310,0,0,,(Sieh dir die Tests an.),(Manche schlagen sich richtig gut in dem Literaturtest.),320,0,0,WaitTest()
320,0,0,,(Sieh dir die Tests an.),(Und manche geraten in Schierigkeiten.),330,0,0,WaitTest()
330,0,0,,(Sieh dir die Tests an.),"(Mildred scheint es wirklich zu genießen, die schlechten Studenten zu schlagen.)",340,0,0,WaitTest()
340,0,0,,(Sieh dir die Tests an.),(Manche weinen und manche bleiben stark.),350,0,0,WaitTest()
350,0,0,Common_PlayerRestrained,(Sieh dir die Tests an.),(Die letzte Stunde wird für dich in Handschellen enden.),360,0,0,WaitTest()
350,0,0,!Common_PlayerRestrained,(Sieh dir die Tests an.),(Die letzte Stunde wird mit vielen Schlägen enden.),360,0,0,WaitTest()
360,0,0,,(Warte bis 16:30 Uhr.),,360,0,0,EndChapter()
400,0,0,,(Nimm ihre Sachen.),(Du ziehst den Lehrerblazer an und nimmst alle Sachen die Mildred hinterlassen hat.),410,0,0,TakeItems()
410,0,0,,(Führe die Tests durch.),(Mit dem Schlagstock beginnst du die Literaturtests selbst zu machen.),420,0,0,WaitTest()
420,0,0,,(Führe die Tests durch.),(Manche Studenten schlagen sich gut.),430,0,0,WaitTest()
430,0,0,,(Führe die Tests durch.),(Manche Studenten versagen.),440,0,0,WaitTest()
440,0,0,,(Führe die Tests durch.),"(Bist du insgesamt streng, gerecht oder nett zu den Studenten?)",450,0,0,WaitTest()
450,0,0,,(Sei streng.),(Mit dem Schlagstock und den Handschellen fürst du die Tests streng und diszipliniert durch.),460,0,0,StrictLeader()
450,0,0,,(Sei gerecht.),(Du versuchst gerecht zu den Studenten zu sein und kein Tyrann zu sein.),460,0,0,FairLeader()
450,0,0,,(Sei nett.),"(Du bist nett zu den Studenten und versuchst Freunde, anstatt Feinde zu machen.)",460,0,0,EasyLeader()
460,0,0,,(Führe die Tests bis 16:30 Uhr durch.),,460,0,0,EndChapter()
