Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
36,0,0,,(Stay silent.),"(She smiles and walks back to speak again.)|Two by two, you will answer questions on the book.",40,0,0,
40,0,0,,(Listen carefully.),"If you fail to give the correct answer, you|will be punished.  (She whips the podium.)",50,0,0,GoodStudent()
40,0,0,,(Sigh in boredom.),"If you fail to give the correct answer, you|will be punished.  (She whips the podium.)",50,-1,0,
40,0,0,Common_PlayerRestrained,(Tug on the cuffs.),"If you fail to give the correct answer, you|will be punished.  (She whips the podium.)",50,0,0,
40,0,0,!Common_PlayerRestrained,(Play with your hair.),"If you fail to give the correct answer, you|will be punished.  (She whips the podium.)",50,0,0,
40,5,0,KnowCheat,Watch out for Sidney.|She will cheat.,(She walks toward Sidney and stares at her.)|Is that true Sidney?  Are you going to cheat?,45,1,0,
40,0,-5,KnowCheat,Miss Mildred!  I know|that Sidney will cheat.,(She walks toward Sidney and stares at her.)|Is that true Sidney?  Are you going to cheat?,45,1,-1,
45,0,0,,(Watch the scene.),(She cuffs Sidney's hands behind her back.)|Let's see how you can cheat now.,46,0,0,
45,0,0,,(Laugh silently.),(She cuffs Sidney's hands behind her back.)|Let's see how you can cheat now.,46,0,0,
46,0,0,,(Watch the scene.),(Mildred walks back to the front and speaks again.)|You will be punished for each incorrect answers.,50,0,0,SwitchSidney()
46,0,0,,(Do an evil grin.),(Mildred walks back to the front and speaks again.)|You will be punished for each incorrect answers.,50,0,0,SwitchSidney()
47,0,0,,That's what cheaters get.,Fuck you COMMON_PLAYERNAME!|I'll show you what traitors get.,48,-2,0,
47,0,0,,Gotcha bitch.,You're the bitch!|You betrayed me!,48,-2,1,
47,0,0,Common_PlayerRestrained,It's only fair.,Fair?  Fuck that.,48,-1,1,
47,0,0,,I'm sorry.  I shouldn't|have done that.,It's too late to be sorry you traitor.,48,-1,-1,
48,0,0,,This will make the|test more interesting.,(Mildred whips the podium and everyone jumps.)|You will be punished for each incorrect answers.,50,0,0,SwitchMildred()
48,0,0,,You look cute|in these cuffs.,(Mildred whips the podium and everyone jumps.)|You will be punished for each incorrect answers.,50,0,0,SwitchMildred()
48,0,0,,(Watch her struggle.),(Mildred whips the podium and everyone jumps.)|You will be punished for each incorrect answers.,50,0,0,SwitchMildred()
48,0,0,,(Turn to Mildred.),"If you fail to give the correct answer, you|will be punished.  (She whips the podium.)",50,0,0,SwitchMildred()
50,0,0,,(Listen carefully.),COMMON_PLAYERNAME and Sidney!|Step forward and face back to each other.,60,0,0,GoodStudent()
50,0,0,,(Look at your shoes.),COMMON_PLAYERNAME and Sidney!|Step forward and face back to each other.,60,0,0,
50,0,0,Common_PlayerRestrained,(Tug on the cuffs.),COMMON_PLAYERNAME and Sidney!|Step forward and face back to each other.,60,0,0,
50,0,0,!Common_PlayerRestrained,(Check your phone.),COMMON_PLAYERNAME and Sidney!|Step forward and face back to each other.,60,-1,0,
60,0,0,,(Step forward.),"The test will be five quizzes of five questions on|chapters one to five from ""The Count of Monte Cristo"".",70,0,0,
70,0,0,,(Start the test|for chapter 1.),,71,0,0,StartTest()
71,0,0,,(Start the test|for chapter 2.),,72,0,0,StartTest()
72,0,0,,(Start the test|for chapter 3.),,73,0,0,StartTest()
73,0,0,,(Start the test|for chapter 4.),,74,0,0,StartTest()
74,0,0,,(Start the test|for chapter 5.),,75,0,0,StartTest()
75,0,0,,The test is over?,"Yes, congratulations on your victory.",100,0,0,CheckForWinner()
75,0,0,,That was a fun test.,"Indeed, congratulations on your victory.",100,1,0,CheckForWinner()
75,0,0,,Are we finally done?,"We are, well done on your victory.",100,-1,0,CheckForWinner()
100,0,0,,Thanks Miss!|That was easy.,,110,1,0,
100,0,0,,Sidney was horrible.,,110,0,0,
100,0,0,,Don't praise me Miss.|The book was fascinating.,,110,1,-1,
100,0,0,,It was pure luck.,"Don't say that, you might a good student after all.",110,-1,0,
100,0,0,,I can crush Sidney|at any contest.,"Maybe, but don't be too proud.|There are better students than you.",110,0,1,
200,0,0,,Sidney was lucky.,Maybe she was lucky or maybe|you didn't studied hard enough.,210,0,0,
200,0,0,,Who cares?,YOU should care!  (She whips your arm.)|You need to study harder if you want to succeed.,210,-1,1,
200,0,0,,Sidney cheated!,That's a lame excuse.  If you've studied|harder you would have won easily.,210,-1,0,
200,0,0,,Sorry Miss.|I was nervous.,I know it's tough to speak in front of a new class.|But if you've studied harded it would be easier.,210,1,-1,
210,0,0,,Yes Miss Mildred.|I'll study harder.,Very good little miss.  And don't worry.|I will free you when all the tests are done.,220,1,-1,
210,0,0,,"Ok, I got it.",(She looks at your and nods.)  Alight.|I will free you when all the tests are done.,220,0,0,
210,0,0,,Fair enough.|I'll work harder.,Very good little miss.  And don't worry.|I will free you when all the tests are done.,220,1,0,
210,0,0,,"Oh yeah, literature is|soooooooo important.",This attitude will get you expelled little miss.|I will free you when all the tests are done.,220,-1,1,
220,0,0,,You can't leave|me like that!,(She shakes her head from left to right|and picks new students for the test.),300,0,1,MildredLeave()
220,0,0,,Please!  Can you|free me now?,(She shakes her head from left to right|and picks new students for the test.),300,0,-1,MildredLeave()
220,0,0,,Very well.,(She nods and picks new students for the test.),300,1,0,MildredLeave()
220,0,0,,(Stay silent.),(She nods and picks new students for the test.),300,0,0,MildredLeave()
300,0,0,,(Watch the tests.),"(Two by two, many girls are|called to the front of the class.)",310,0,0,WaitTest()
310,0,0,,(Watch the tests.),(Some of them do really|well on the literature test.),320,0,0,WaitTest()
320,0,0,,(Watch the tests.),(And some of them get in trouble.),330,0,0,WaitTest()
330,0,0,,(Watch the tests.),(Mildred seems to really enjoy|whipping the bad students.),340,0,0,WaitTest()
340,0,0,,(Watch the tests.),"(Some of them cry, some|of them stand strong.)",350,0,0,WaitTest()
350,0,0,Common_PlayerRestrained,(Watch the tests.),(Your last class will end in cuffs.),360,0,0,WaitTest()
350,0,0,!Common_PlayerRestrained,(Watch the tests.),(Your last class will end|with lots of whipping.),360,0,0,WaitTest()
360,0,0,,(Wait until 16:30.),,360,0,0,EndChapter()
