Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
270,0,0,,Chemistry.,Explosive reactions are fun.|And what do you do outside of school?,280,0,0,EatGoodMatch()
270,0,0,,French.,Boring!  And what do you do outside of school?,280,0,0,EatBadMatch()
270,0,0,,Art.,At least Julia is a laugh!|And what do you do outside of school?,280,0,0,Eat()
270,0,0,,History.,That's nice.  And what do you do outside of school?,280,0,0,Eat()
270,0,0,,Theatre.,That's nice.  And what do you do outside of school?,280,0,0,Eat()
270,0,0,,I don't know.,"Don't worry it's about learning, not knowing.|And what do you do outside of school?",280,0,0,Eat()
280,0,0,,Basketball.,That's nice.  (You all finish the pizzas.),290,0,0,Eat()
280,0,0,,Rock music.,Awesome!  (You all finish the pizzas.),290,0,0,EatGoodMatch()
280,0,0,,Video games.,Cool!  (You all finish the pizzas.),290,0,0,EatGoodMatch()
280,0,0,,Cheerleading.,That's nice.  (You all finish the pizzas.),290,0,0,Eat()
280,0,0,,Going to parties.,That's nice.  (You all finish the pizzas.),290,0,0,Eat()
280,0,0,,Role playing games.,Cool!  (You all finish the pizzas.),290,0,0,EatGoodMatch()
280,0,0,,Getting drunk.,"Getting is fine, recovering sucks.|(You all finish the pizzas.)",290,0,0,EatBadMatch()
280,0,0,,Classical music.,That's nice.  (You all finish the pizzas.),290,0,0,Eat()
280,0,0,,Making love.,(She smiles.)  You're so kinky!|(You all finish the pizzas.),290,1,0,EatGoodMatch()
280,0,0,,I don't have|any hobbies.,Seriously?  (You all finish the pizzas.),290,0,0,EatBadMatch()
290,0,0,,So what do we do now?,Isn't that obvious.,300,0,0,TestMatch()
290,0,0,,Can we do some more|Kinbaku now?,Oh yes.,300,1,0,TestMatch()
300,0,0,,Time to tie you|up even more.,"No, you must learn not to leave knots in reach.|(Natalie easily escapes your ropes and advances.)",310,0,0,NatalieEscape()
310,0,0,,"Wait, can I try again?","Learn from an expert first.  (Natalie binds you,|showing off the knots placed out of reach.)",320,0,0,SubbieRope()
310,0,0,,"OK, can you show me?",Certainly.  (Natalie binds you|pointing out where the knots must go.),320,1,0,SubbieRope()
310,0,0,,Please no. I'm not a sub.,But you're not much of a Dom either.|(Natalie tightly binds your arms.),320,0,-1,SubbieRope()
320,0,0,,Can you show me some|more Kinbaku?,"Yes, time to work on your legs.|(Natalie binds you legs.)  It's gag time.",330,0,0,
320,0,0,,(Try to escape.),Where do you think you're going without permission?|(Natalie quickly binds you legs.)  It's gag time.,330,0,-1,
320,0,0,,(Struggle playfully.),You're a little wriggler.|(Natalie binds you legs.)  It's gag time.,330,1,0,
330,0,0,,What?,"Open wide. (You open your mouth and Natalie packs|it with cloth, then cleaves and OTM gags you.)",350,0,0,SubbieClothGag()
330,0,0,,Do you really|want to gag me?,(You barely finish speaking before she|packs your mouth with a cloth and gags you.),350,0,0,SubbieClothGag()
330,0,0,,Please no more.,"You talk too much. (Natalie stuffs your mouth|with cloth, then cleave and OTM gags you.)",350,0,-1,SubbieClothGag()
330,0,0,,That's enough|(Clench your jaw.),So you like to play the hard way.|(Natalie pinches nose shut.),340,1,0,
340,0,0,,(Try to hold your breath|...................),"(You eventually gasp for breath only to have your|mouth stuffed with cloth, cleave and OTM gagged.)",350,0,0,SubbieClothGag()
340,0,0,,(Try to call for help.) Hel.....,(You don't get the first word out before she|packs your mouth with a cloth and gags you.),350,0,0,SubbieClothGag()
350,0,0,,(Stare daggers at Natalie.),(Natalie chuckles.) You need some time to calm down.|(Natalie walks away.),360,0,0,
350,0,0,,(Whimper and make|puppy-dog eyes.),(Natalie smiles.) Wait! Who's a good girl?|I'll be back later. (Natalie walks away.),360,1,-1,
350,0,0,,(Struggle against|your bounds.),That's it test your ropes for a while.|(Natalie walks away.),360,1,0,
360,0,0,,(Look for an escape.),(The doors are shut and there|is nothing useful left on the ground.),360,0,0,NoEscape()
360,0,0,,(Try calling for help.),"(With your mouth packed full, you make even|less sound than when ball gagged.)",360,0,0,NoHelp()
360,0,0,,(Look at what the|others are doing.),"(Jenna is playing with Chloe,|who mumbles happily at Natalie.)",360,0,0,ChloeSuspended()
360,0,0,,(Struggling against|the ropes.),(You thrash and roll about|but nothing comes loose.),360,0,0,Struggle()
360,0,0,,(Wait until Natalie returns.),"(You wait, but the club members|are still ignoring you.)",360,0,0,Wait()
365,0,0,,@Nhthlnm.,(Natalie removes the OTM and cleave gags.|You spit out the cloth.),370,0,0,BadUngag()
370,0,0,,"Thank you miss,|please let me go.","My pleasure, it's nearly time for classes.|(Natalie unties you and helps you stand up.)",380,1,-1,PlayerRelease()
370,0,0,,"About time,|what took you so long?",I though you needed some quite time.|(Natalie unties you and you get up.),380,0,0,PlayerRelease()
370,0,0,,"Aww, I was enjoying that.","I suspected you were, but lunch time ends soon.|(Natalie releases you.)",380,1,0,PlayerRelease()
380,0,0,,"It's been fun,|see you later.",,0,2,0,EndChapter()
380,0,0,,I can't believe they|allowed this club.,,0,-1,0,EndChapter()
380,0,0,,"(Run away quickly,|before it's too late.)",,0,0,-1,EndChapter()
400,0,0,,Let's try some of|my own toys.,"You have some of your own already, that's great!|Do you want to untie and strip me first?",410,1,0,
400,0,0,,Has the club got|anything else I can use?,Of course.  (Jenna passes you some items.)|Do you want to untie and strip me first?,410,0,0,GetToys()
400,0,0,,Actually can I be|tied up now?,Well yes ok then. Would you like to be|bound and gagged by me or with me?,405,0,0,
405,0,0,,By you please.,"Certainly, could you give me a hand? I'm a little|tied up at the moment.  (You untie her.)",505,0,-1,
405,0,0,,I could be bound with you?|That sounds like fun.,Jenna could you help us?  (Jenna comes over|with more items and unties Natalie),600,1,0,
410,0,0,,"No, you look good|in uniform.",Why thank you.  (What will you do to her now?),430,1,0,
410,0,0,,"Yes, let's see your|pretty body.","You think so, thank you.  (You untie here and she|removes here clothes.)",420,1,0,UntieStrip()
410,0,0,,Not this time.,That's fine.  (What will you do to her now?),430,0,0,
410,0,0,,Want? I demand you|strip for me.,Err... Yes miss. (You untie here and|she removes here clothes.),420,0,1,UntieStrip()
420,0,0,,Is that the best|can do?,"Sorry miss, you wanted me completely naked?|(She reluctantly strips.  What will you do to her?)",430,0,1,NatalieNaked()
420,0,0,,"Cute underwear,|I like it.",Thank you miss. (She blushes.)|(What will you do to her now?),430,1,0,
420,0,0,,Actually you looked|better clothed.,What are you trying to say?  (She gets dressed|in disgust.  What will you do to her now?),430,-2,0,NatalieClothed()
420,0,0,,You will be even better|without those on.,Maybe if wearing rope instead.  (She reluctantly strips.|What will you do to here now?),430,0,1,NatalieNaked()
430,0,0,,(Kiss her.),"(You kiss briefly, before she stops you.)|This is nice, but you're meant to be tying me up.",430,0,0,Kiss()
430,0,0,,(Tickle her.),"(She flinches and pushes you away.)|Oh no, anything but that.",430,0,0,Tickle()
430,0,0,,(Masturbate her.),(She shivers and moans softly as you masturbate her.),430,0,0,DomMasturbate()
430,0,0,TwoRopes,(Spank her.),"(She cries out and recoils in pain and|struggles briefly, before submitting to you.)",430,0,0,Spank()
430,0,0,IsRoped,(Untie her.),(You slowly release Natalie from her tight bondage.),430,0,0,Untie()
430,0,0,IsGagged,(Remove her gag.),"(You carefully remove the gag.)|Thank you, my jaw needed a break.",430,0,0,Ungag()
430,0,0,IsBlindfolded,(Remove her blindfold.),(She blinks as her eyes adjust to the light|and is happy to see you again.),430,0,0,Unblind()
430,0,0,IsBoundAndGagged,I tricked you bitch.|(Leave her stranded.),(Do you really want to abandon her|helplessly bound and gagged like that?),450,0,0,
430,0,0,,I'm bored now.,"(You release her.)|What already, I though you where enjoying this?",480,-1,0,NatalieRelease()
430,0,0,,That is enough for|one lunch break.,(You release her.)|You're done already? OK.,480,0,0,NatalieRelease()
450,0,0,,Yes.,(The other members have already left|the room for their afternoon classes.),460,0,0,
450,0,0,,No.,(What will you do to here now?),430,0,0,
460,0,0,,I will come back for|you after class.,(You kiss her goodbye and leave her to|panic and futilely struggle.),470,-1,5,
460,0,0,,You're just a kinky whore|and deserve punishing.,(You tickle and spank her hard till she is left sobbing.),470,-5,3,
470,0,0,,"It's been fun,|see you later bitch.",,0,0,0,EvilEnd()
470,0,0,,I can't believe they|allowed this club.,,0,0,0,EvilEnd()
470,0,0,,"(Run away quickly,|before it's too late.)",,0,0,0,EvilEnd()
480,0,0,,Lunch break is nearly|over anyway.,I suppose so.,490,0,0,
480,0,0,,I need to get|ready for class.,"That's a lame excuses.  (She suddenly pins you down|on the ground, binds and gags you.)",350,0,-1,PlayerBoundGagged()
490,0,0,,"That was great,|can I come again.","Of course, the club|has bigger meetings most evenings.",700,1,0,
490,0,0,OrgasmDone,You loved that.,"(She blushes.) Yes, I think you did too.",700,1,1,
490,0,0,,You should tie me up|properly sometime.,"Oh yes, I should.  The club has evening meetings|where you could be tied up for hours.",700,1,-1,
490,0,0,,Thanks for the Lunch.,"My pleasure, you should join the club properly|for an evening meeting.",700,0,0,
500,0,0,,Can you untie me first?,"Yes, you can have a break while you undress.|(She unties you.)",510,0,0,PlayerRelease()
500,0,0,,How about you get|tied up instead?,"Not this time, you deserve the full experience.|That means without clothes.  (She unties you.)",510,0,0,PlayerRelease()
500,0,0,,All this Kinbaku is|making me hot.,"I know what you mean, you will be cooler|without your clothes on.  (She unties you.)",510,1,0,PlayerRelease()
500,1,1,,It's your turn now!,"Well ok, I have tied you once now.|(She unties you and you quickly her tied up.)",400,0,1,PlayerReversal()
505,0,0,,You can tie me up now.,"Yes, but I think you should first take your|uniform off, to really feel the ropes.",510,0,0,
510,0,0,,I suppose I can.|(Take you uniform off.),"(You undress.)  That's it, you will|feel the ropes much better like that.",530,0,0,PlayerStrip()
510,0,0,,Wait this is too fast.,"That's fine, would you still like|to try some more Kinbaku?",520,0,-1,
510,0,0,,No. I won't strip for you.,"OK OK, it was just an idea.|Are you still interested in Kinbaku?",520,0,1,
510,0,0,,Yes Miss|(Take you uniform off.),(You undress.)  You're going to love|the feel of natural rope on your soft skin.,530,1,-1,PlayerStrip()
520,0,0,,No.,I don't think this is the best club for you then.,380,-1,0,
520,0,0,,Yes.,You were fine with your arms tied.|(Natalie ties your arms again.),320,0,0,PlayerRope()
530,0,0,,Feel the rope?,"Yes, you must learn to use all your senses.|(She ties a lot of rope around your arms and body.)",540,0,0,PlayerRope()
530,0,0,,I've already felt rope|on my bare wrists.,That is not the same as rope against your torso.|(She tightly binds your arms and body.),540,-1,0,PlayerRope()
540,0,0,,It still just|feels like rope.,"You rely on sight too much, try this.|(She blindfolds you.)",550,0,0,PlayerBlindfold()
540,0,0,,This rope just feels itchy.,"That's something, but you're still not feeling it yet.|(She blindfolds you.)",550,0,0,PlayerBlindfold()
550,0,0,,"Wait, no, please.","(You feel a finger across your lips.)|Shhh, it's all right. How are the ropes now?",560,0,-1,
550,0,0,,I wasn't expecting that.,You were too busy looking and not even seeing.| What do you think of the ropes feel now?,560,0,0,
550,0,0,,You can't just|blindfold me.,Stop complaining and tell me|what you think of the ropes feel now.,560,-1,0,
560,0,0,,They still feel like rope.,You are hopeless. Let's try something you will feel.|(She inserts a vibrating egg.),570,-1,0,PlayerEgg()
560,0,0,,It feels tight and secure.,Better but you're not there yet. Try this.|(She inserts a vibrating egg.),570,0,0,PlayerEgg()
560,0,0,,It feels like a hug|that will never let go.,"That's more like it, you just need a bit more|encouragement.  (She inserts a vibrating egg.)",570,1,0,PlayerEgg()
560,0,0,,It feels so good|and tantalising.,That's it. I'm going to treat you now.|(She inserts a vibrating egg.),570,1,-1,PlayerEgg()
570,0,0,,"This is intense,|have me now.",With pleasure.|(Natalie starts playing with your crotch rope.),580,1,0,
570,0,0,,"Ahhh, please gag me|and have me now.",Only because you're such a good little subbie.|(Natalie gags you and plays with your crotch rope.),580,0,-1,PlayerBallGag()
570,0,0,,Stop this is|going too far.,"You think so, I'll let you go then. (Natalie releases you.)",590,-1,0,PlayerRelease()
580,0,0,,(Enjoy her touch.),(You surrender to her loving touch while she tugs|on the crotch rope and masturbates your clitoris.),580,0,0,SubbieMasturbate()
580,0,0,,(Squirm to her rhythm.),(You move your hips to follow her rhythm.|Slowly building up pleasure from her touch.),580,0,0,SubbieMasturbate()
580,0,0,,(Struggle playfully.),(You struggle playfully and she seems to enjoy it.|She picks up speed and masturbates a little harder.),580,0,0,SubbieMasturbate()
590,0,0,,Can you remove this|damn egg?  Please.,If you're sure you don't want to keep it.|(Natalie extracts the egg and you get dressed.),700,-1,-1,PlayerNoEgg()
590,0,0,,Can I keep|the egg?,"You may, it's your initiation present.|(You get dressed.)",700,1,0,PlayerClothed()
590,0,0,,Can I keep|the blindfold?,Sorry it's my only one.|(You get dressed.),700,0,0,PlayerClothed()
600,0,0,,How are we going to|be tied together?,"(Jenna approaches you.)|Not tied, cuffed this time.",610,0,0,
600,0,0,,Do you need to|untie Natalie?,"(Jenna approaches you.)|Yes, I have something different planned for you two.",610,0,1,
610,0,0,,What do you|have in mind?,First you two love birds need to hug.|(You embrace Natalie.),620,0,0,
610,0,0,,Oh a surprise.,"Many surprises probably, first give Natalie a|big hug.  (You hug Natalie.)",620,0,0,
620,0,0,,(Give Natalie a|nice long hug.),"That's it, you two have already got a room.|(Jenna cuffs your hands around each other.)",630,1,0,PlayerCuffed()
620,0,0,,(Give Natalie a|quick hug.),(Before you can let go Jenna cuffs your|hands around each other.)  You can't stop now.,630,-1,0,PlayerCuffed()
630,0,0,,"Wait, what is that?",It's a special double gag for you two to share.|(Jenna straps the strange gag on you.),640,0,0,OpenGag()
630,0,0,,This is fun Natalie.,"It is, but open wide now.|(Jenna straps a strange gag on you.)",640,1,0,OpenGag()
640,0,0,,@whht thm...,(Natalie is also strapped into the gag|and your tongues touch.),650,0,0,
650,0,0,,(Try struggling|with Natalie.),Patience.  (Jenna gives you and Natalie|vibrators and a remote each.)  Have fun now.,660,0,0,
660,0,0,Remote,(Adjust your remote.),,660,0,1,VibeNatalie()
660,0,0,,(Struggle playfully.),(Natalie struggles with you.|Your vibrator intensifies.),660,0,0,VibePlayer()
660,0,0,,(Look longingly at Natalie.),(Your vibrator intensifies.|Natalie rubs it against you with here leg.),660,1,-1,KneePlayer()
660,0,0,,(Panic and try to pull away.),(Natalie comforts you as best she can.|Your vibrator calms down a bit.),660,0,0,Panic()
660,0,0,,(French kiss.),"(Your tongues dance intimately,|while your vibrator intensifies.)",660,1,0,VibePlayer()
660,0,0,,(Moan through the gag.),(Natalie hugs you tighter.|Your vibrator intensifies.),660,0,0,VibePlayer()
660,0,0,,(Hug Natalie tenderly.),(Natalie does the same back|and your tongues meet gently.),660,0,0,Hug()
660,0,0,,(Try removing|Natalie's gag.),(The strap buckles have been padlocked.|The gag can't be removed without a key.),660,0,0,Hug()
670,0,0,,@hh nhthlnm thhngnhh.,(Jenna comes and releases Natalie.|You drop to knees gasping for breath.),680,1,0,
670,0,0,,@plmhfm nhthlnm|thrn Hmt hff.,(Jenna comes and releases Natalie.|You drop to knees gasping for breath.),680,0,-1,
670,0,0,,@fhrry|(Blush and look away.),(Jenna comes and releases Natalie.|You drop to knees gasping for breath.),680,1,-1,
680,0,0,,@ghn nhh rmlmhfm mm nhw?,Yes. (Natalie releases you.)|So how was that for you?,685,0,0,PlayerRelease()
680,0,0,,@plmhfm rmlmhfm mm mnff.,I suppose I should. (Natalie releases you.)|So how was that for you?,685,0,-1,PlayerRelease()
685,0,0,NoRemote,I nearly had|you begging me.,"Yes, sorry.  You made my thumb slip on the|remote setting.  It's time for next class.",700,1,2,
685,0,0,,I've had better.,"Seriously, I doubt that, the way you just collapsed.|It's time for next class.",700,-1,0,
685,0,0,,I can't believe you|just did that to me.,"Sorry, I though you would like it.|It's time for next class.",700,-1,1,
685,0,0,,I'm still shaking|from it miss.,That's cute. Come back later if you stop.|It's time for next class.,700,0,-1,
685,0,0,,That was fantastic.,It was for me too.|It's time for next class.,700,1,0,
685,0,0,,Next time I will|have you.,I like the sound of next time.|It's time for next class.,700,1,1,
690,0,0,,@Lmt mm gh rnght nhw!,I though you would have enjoyed that.|(Jenna releases you.),700,-1,0,PlayerRelease()
690,0,0,,@plmhfm rmlmhfm mm mnff.,"OK, maybe that was a bit much for a first time.|(Jenna releases you.)",700,0,-1,PlayerRelease()
690,0,0,,@jhft h lnttlm|lhngmr plmhfm.,"No, clubs shouldn't get in the way of your studies.|(Jenna releases you.)",700,0,0,PlayerRelease()
700,0,0,,Let's get back to classes.|(Leave.),,0,0,0,EndChapter()
700,0,0,,Let's meet again after|class.  (Leave.),,0,1,0,EndChapter()
