Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
100,0,0,,Waouh c'est une|prière inversée ?,"Oui, tu as l'air de t'y connaître.|Chloé s'étire juste après un cours de ballet.",110,1,0,
100,0,0,,Elle va bien ?|Ça a l'air dur.,"Bien sûr, Chloé est aussi flexible dans les|étirements qu'elle l'est dans le ballet.",110,0,0,
100,0,0,,Je ne suis pas|sûr d'y arriver.,On ne peut pas toutes être aussi flexibles que Chloé.,110,0,-1,
100,0,0,,"Oh mon dieu, Je ne savais|pas ce qu'était le Kinbaku.","Littéralement, ça veut dire : ""lien serré"".|Ne t'inquiètes pas, tout ira bien.",110,0,-1,
100,0,0,,"Cool, je parie que tu serais|bien attachée comme ça.","Merci, mais je ne suis pas aussi flexible que Chloé.",110,1,1,
110,0,0,,Tu as parlé de déjeuner|tout à l'heure.,"Oui, il y a un plat à emporter de commandée.|Que dirais-tu d'un logitage rapide en attendant ?",120,0,0,
110,0,0,,Où est la bouffe ?|J'ai faim maintenant.,Il y a un plat à emporter qui arrive.|Voudrais-tu essayer un petit ligotage d'ici là ?,120,-1,1,
110,0,0,,"Pourrais-je avoir un|déjeuner, s'il te plaît ?","Attends un instant, c'est en cours de livraison.|Un peu de Kinbaku nous aidera à passer le temps.",120,0,-1,
120,0,0,,Je peux t'attacher ?,Certainement pas. Un nouveau membre|doit être attaché en premier.,130,-1,-1,
120,0,0,,Peux-tu m'attacher ?,"Bien sûr, c'est le devoir d'un nouveau|membre d'être attaché en premier.",130,0,-1,
120,1,1,,Seulement si je peux|t'attacher d'abord ?,"D'accord, d'habitude c'est le nouveau qui est ligotée.|Le club a beaucoup de cordes que tu peux utiliser.",140,0,1,
120,1,1,,C'est au nouveau d'être|attaché en premier ?,"Bien sûr, mais j'aurais pu te laisser|m'attacher d'abord, trop tard maintenant.",130,1,-1,
130,0,0,,"Waouh, c'est excitant.",(Elle maintient tes bras derrière ton dos et|les lie fermement. Bien sûr que ça l'est.,150,1,0,PlayerRope()
130,0,0,,"Ouïe, pas trop serré,|s'il te plaît.",Mais il faut que ce soit serré. (Elle maintient tes|bras derrière ton dos et les lie fermement.),150,-1,0,PlayerRope()
130,0,0,,"D'accord madame, mais|s'il vous plaît, soyez douce.",Tu es si mignonne. (Elle maintient tes bras|derrière ton dos et les lie fermement.),150,1,-1,PlayerRope()
140,0,0,,"Mets tes bras derrière|ton dos, maintenant !","Oui, madame. (Tu maintiens ses bras|derrière son dos et les lie fermement.)",160,0,1,NatalieTied()
140,0,0,,"Tu seras superbe, toute|attachée avec des cordes.",(Tu maintiens ses bras derrière son dos et les|lie fermement.) Je suis contente que ça te plaise.,160,1,0,NatalieTied()
150,0,0,,La commande arrive ?,"(Jenna arrive avec la commande.) J'ai commandé des|pizzas, aide ta soumise avant que ça ne refroidisse.",170,0,0,
160,0,0,,La commande arrive ?,"(Jenna arrive avec la commande.) J'ai commandé des|pizzas, aide ta soumise avant que ça ne refroidisse.",180,0,0,
170,0,0,,"Natalie, tu peux m'aider|à manger, s'il te plaît ?","Bien sûr, puisque tu as été si discipliné.|Alors, tu aimes l'école jusqu'à présent ?",200,1,-1,
170,0,0,,"Allez, Natalie. J'attendais|ça depuis longtemps.","Bien sûr, puisque tu m'as laissé t'attacher.|Alors, tu aimes l'école jusqu'à présent ?",200,1,0,
180,0,0,,"Tu en veux un peu,|Natalie ?","Oh oui.|Alors, tu aimes l'école jusqu'à présent ?",250,0,0,
180,0,0,,"Tu mérites d'en avoir|un peu, Natalie ?","Oh oui, madame.|Aimez-vous l'école jusqu'à présent ?",250,0,1,
200,0,0,,Oh oui ! On dirait que|c'est une bonne académie.,"Oui et non, certains cours sont plus utiles que d'autres.|Que veux-tu faire dans la vie ?",210,0,0,Eat()
200,0,0,,Cette université est|une maison de fous.,Cela me semble assez sensé.|Que veux-tu faire dans la vie ?,210,0,0,EatBadMatch()
200,0,0,,Je n'ai jamais vue une|université si coquine.,(Elle éclate de rire.) Carrément oui !|Que veux-tu faire dans la vie ?,210,1,0,EatGoodMatch()
200,0,0,,C'est difficile de juger|en quelques heures.,Je suis ici depuis un moment et je n'en suis toujours|pas sûre non plus. Que veux-tu faire dans la vie ?,210,0,0,EatGoodMatch()
200,0,0,,C'est une école|plutôt ennuyeuse.,"Ouais, certains cours peuvent être ennuyeux,|je suppose. Que veux-tu faire dans la vie ?",210,0,0,Eat()
210,0,0,,Je veux être musicienne.,Cool ! Quel est ton cours préféré ?,220,0,0,EatGoodMatch()
210,0,0,,Je veux être médecin.,C'est sympa. Quel est ton cours préféré ?,220,0,0,Eat()
210,0,0,,Je veux être athlète.,Cool ! Quel est ton cours préféré ?,220,0,0,EatGoodMatch()
210,0,0,,Je veux être enseignante.,Elles ne font que laver le cerveau des enfants.|Quel est ton cours préféré ?,220,-1,0,EatBadMatch()
210,0,0,,Je veux être actrice.,C'est sympa. Quel est ton cours préféré ?,220,0,0,Eat()
210,0,0,,Je veux être dominatrice.,(Elle sourit.) Quel est ton cours préféré ?,220,1,0,Eat()
210,0,0,,Je veux être architecte.,C'est sympa. Quel est ton cours préféré ?,220,0,0,Eat()
210,0,0,,Je veux être agricultrice.,Mon cousin en est un. Il m'a appris beaucoup|sur les noeuds. Quel est ton cours préféré ?,220,0,0,EatGoodMatch()
210,0,0,,Je veux être programmeuse.,C'est chiant ! Quel est ton cours préféré ?,220,0,0,EatBadMatch()
210,0,0,,Je ne sais pas encore.,"Allez, tu dois bien avoir une idée.|Quel est ton cours préféré ?",220,0,0,EatBadMatch()
220,0,0,,Les Maths.,"Au moins, les chiffres ne mentent pas ?|Que fais-tu pour t'occuper en dehors de l'école ?",230,0,0,Eat()
220,0,0,,La musique.,Cool !|Que fais-tu pour t'occuper en dehors de l'école ?,230,0,0,EatGoodMatch()
220,0,0,,L'anglais.,La littérature n'est qu'un mensonge créatif.|Que fais-tu pour t'occuper en dehors de l'école ?,230,0,0,EatBadMatch()
220,0,0,,La gym.,Les leçons de Hojojutsu sont super.|Que fais-tu pour t'occuper en dehors de l'école ?,230,0,0,EatGoodMatch()
220,0,0,,La chimie.,Les réactions explosives sont amusantes.|Que fais-tu pour t'occuper en dehors de l'école ?,230,0,0,EatGoodMatch()
220,0,0,,Le français.,C'est chiant !|Que fais-tu pour t'occuper en dehors de l'école ?,230,0,0,EatBadMatch()
220,0,0,,L'art.,Au moins Julia est drôle !|Que fais-tu pour t'occuper en dehors de l'école ?,230,0,0,Eat()
220,0,0,,L'histoire.,C'est sympa.|Que fais-tu pour t'occuper en dehors de l'école ?,230,0,0,Eat()
220,0,0,,Le théatre.,C'est sympa.|Que fais-tu pour t'occuper en dehors de l'école ?,230,0,0,Eat()
220,0,0,,Je ne sais pas.,"T'inquiéte, il s'agit d'apprendre, pas de connaissance.|Que fais-tu pour t'occuper en dehors de l'école ?",230,0,0,Eat()
230,0,0,,Du basket.,C'est sympa. (Vous finissez les pizzas.),240,0,0,Eat()
230,0,0,,Du rock.,Génial ! (Vous finissez les pizzas.),240,0,0,EatGoodMatch()
230,0,0,,Des jeux vidéos.,Cool ! (Vous finissez les pizzas.),240,0,0,EatGoodMatch()
230,0,0,,Je suis pom-pom girl.,C'est sympa. (Vous finissez les pizzas.),240,0,0,Eat()
230,0,0,,Je pars en soirée.,C'est sympa. (Vous finissez les pizzas.),240,0,0,Eat()
230,0,0,,Des jeux de rôles.,Cool ! (Vous finissez les pizzas.),240,0,0,EatGoodMatch()
230,0,0,,Je me soûle.,"Boire ça passe, décuver c'est horrible.|(Vous finissez les pizzas.)",240,0,0,EatBadMatch()
230,0,0,,De la musique classique.,C'est sympa. (Vous finissez les pizzas.),240,0,0,Eat()
230,0,0,,Je fais l'amour.,(Elle sourit.) Tu es si coquine !|(Vous finissez les pizzas.),240,1,0,EatGoodMatch()
230,0,0,,Je n'ai aucun passe-temps.,Sérieusement ? (Vous finissez les pizzas.),240,0,0,EatBadMatch()
240,0,0,,"Alors qu'est-ce qu'on|fait maintenant ?",N'est-ce pas évident ?,320,0,0,TestMatch()
240,0,0,,On peut faire plus de|Kinbaku maintenant ?,Oh oui.,320,1,0,TestMatch()
250,0,0,,Oh oui ! On dirait que|c'est une bonne académie.,"Oui et non, certains cours sont plus utiles que d'autres.|Que veux-tu faire dans la vie ?",260,0,0,Eat()
250,0,0,,Cette université est|une maison de fous.,Cela me semble assez sensé.|Que veux-tu faire dans la vie ?,260,0,0,EatBadMatch()
250,0,0,,Je n'ai jamais vue une|université si coquine.,(Elle éclate de rire.) Carrément oui !|Que veux-tu faire dans la vie ?,260,0,0,EatGoodMatch()
250,0,0,,C'est difficile de juger|en quelques heures.,Je suis ici depuis un moment et je n'en suis toujours|pas sûre non plus. Que veux-tu faire dans la vie ?,260,0,0,EatGoodMatch()
250,0,0,,C'est une école|plutôt ennuyeuse.,"Ouais, certains cours peuvent être ennuyeux,|je suppose. Que veux-tu faire dans la vie ?",260,0,0,Eat()
260,0,0,,Je veux être musicienne.,Cool ! Quel est ton cours préféré ?,270,0,0,EatGoodMatch()
260,0,0,,Je veux être médecin.,C'est sympa. Quel est ton cours préféré ?,270,0,0,Eat()
260,0,0,,Je veux être athlète.,Cool ! Quel est ton cours préféré ?,270,0,0,EatGoodMatch()
260,0,0,,Je veux être enseignante.,Elles ne font que laver le cerveau des enfants.|Quel est ton cours préféré ?,270,-1,0,EatBadMatch()
260,0,0,,Je veux être actrice.,C'est sympa. Quel est ton cours préféré ?,270,0,0,Eat()
260,0,0,,Je veux être dominatrice.,(Elle sourit.) Quel est ton cours préféré ?,270,1,0,Eat()
260,0,0,,Je veux être architecte.,C'est sympa. Quel est ton cours préféré ?,270,0,0,Eat()
260,0,0,,Je veux être agricultrice.,Mon cousin en est un. Il m'a appris beaucoup|sur les noeuds. Quel est ton cours préféré ?,270,0,0,EatGoodMatch()
260,0,0,,Je veux être programmeuse.,C'est chiant ! Quel est ton cours préféré ?,270,0,0,EatBadMatch()
260,0,0,,Je ne sais pas encore.,"Allez, tu dois bien avoir une idée.|Quel est ton cours préféré ?",270,0,0,EatBadMatch()
270,0,0,,Les Maths.,"Au moins, les chiffres ne mentent pas ?|Que fais-tu pour t'occuper en dehors de l'école ?",280,0,0,Eat()
270,0,0,,La musique.,Cool !|Que fais-tu pour t'occuper en dehors de l'école ?,280,0,0,EatGoodMatch()
270,0,0,,L'anglais.,La littérature n'est qu'un mensonge créatif.|Que fais-tu pour t'occuper en dehors de l'école ?,280,0,0,EatBadMatch()
270,0,0,,La gym.,Les leçons de Hojojutsu sont super.|Que fais-tu pour t'occuper en dehors de l'école ?,280,0,0,EatGoodMatch()
270,0,0,,La chimie.,Les réactions explosives sont amusantes.|Que fais-tu pour t'occuper en dehors de l'école ?,280,0,0,EatGoodMatch()
270,0,0,,Le français.,C'est chiant !|Que fais-tu pour t'occuper en dehors de l'école ?,280,0,0,EatBadMatch()
270,0,0,,L'art.,Au moins Julia est drôle !|Que fais-tu pour t'occuper en dehors de l'école ?,280,0,0,Eat()
270,0,0,,L'histoire.,C'est sympa.|Que fais-tu pour t'occuper en dehors de l'école ?,280,0,0,Eat()
270,0,0,,Le théatre.,C'est sympa.|Que fais-tu pour t'occuper en dehors de l'école ?,280,0,0,Eat()
270,0,0,,Je ne sais pas.,"T'inquiéte, il s'agit d'apprendre, pas de connaissance.|Que fais-tu pour t'occuper en dehors de l'école ?",280,0,0,Eat()
280,0,0,,Du basket.,C'est sympa. (Vous finissez les pizzas.),290,0,0,Eat()
280,0,0,,Du rock.,Génial ! (Vous finissez les pizzas.),290,0,0,EatGoodMatch()
280,0,0,,Des jeux vidéos.,Cool ! (Vous finissez les pizzas.),290,0,0,EatGoodMatch()
280,0,0,,Je suis pom-pom girl.,C'est sympa. (Vous finissez les pizzas.),290,0,0,Eat()
280,0,0,,Je pars en soirée.,C'est sympa. (Vous finissez les pizzas.),290,0,0,Eat()
280,0,0,,Des jeux de rôles.,Cool ! (Vous finissez les pizzas.),290,0,0,EatGoodMatch()
280,0,0,,Je me soûle.,"Boire ça passe, décuver c'est horrible.|(Vous finissez les pizzas.)",290,0,0,EatBadMatch()
280,0,0,,De la musique classique.,C'est sympa. (Vous finissez les pizzas.),290,0,0,Eat()
280,0,0,,Je fais l'amour.,(Elle sourit.) Tu es si coquine !|(Vous finissez les pizzas.),290,1,0,EatGoodMatch()
280,0,0,,Je n'ai aucun passe-temps.,Sérieusement ? (Vous finissez les pizzas.),290,0,0,EatBadMatch()
290,0,0,,"Alors qu'est-ce qu'on|fait maintenant ?",N'est-ce pas évident ?,300,0,0,TestMatch()
290,0,0,,On peut faire plus de|Kinbaku maintenant ?,Oh oui.,300,1,0,TestMatch()
300,0,0,,"Bon, il est temps de|t'attacher d'avantage.","Tu dois apprendre à ne pas laisser les noeuds à portée|de main. (Natalie s'échappe facilement et s'avance.)",310,0,0,NatalieEscape()
310,0,0,,"Attends, je peux|réessayer ?","Apprends d'abord d'une experte. (Natalie t'attache,|en faisant des noeuds situés hors d'atteinte.)",320,0,0,SubbieRope()
310,0,0,,"D'accord, tu peux|me montrer ?",Mais certainement. (Natalie t'attache|en te montrant où les noeuds doivent être situés.),320,1,0,SubbieRope()
310,0,0,,"S'il te plaît, non. Je ne|suis pas une soumise.",Mais tu n'es pas non plus une Dominatrice.|(Natalie te lie fermement les bras.),320,0,-1,SubbieRope()
320,0,0,,Peux-tu me montrer un|peu plus de Kinbaku ?,"Oui, ça va être le tour de tes jambes. (Natalie t'attache|les jambes.) Maintenant, c'est l'heure du bâillon.",330,0,0,
320,0,0,,(Tu essayes de|t'échapper.),Où penses-tu aller sans permission ? (Natalie t'attache|rapidement les jambes.) C'est l'heure du bâillon.,330,0,-1,
320,0,0,,(Tu luttes toute enjouée.),"On dirait une petite larve de moustique.|(Natalie t'attache les jambes.) C'est l'heure du bâillon.",330,1,0,
330,0,0,,Quoi ?,"Ouvre bien grand. (Tu ouvres la bouche et elle|l'emballe avec du tissu, puis le coupe et fait un noeud.)",350,0,0,SubbieClothGag()
330,0,0,,Tu veux vraiment|me bâillonner ?,"(Tu as à peine fini de parler qu'elle t'emballe la bouche|avec du tissu, puis elle le coupe et te bâillonne.)",350,0,0,SubbieClothGag()
330,0,0,,"S'il te plaît, arrête.","Tu parles trop. (Natalie te bourre la bouche avec|du tissu, puis elle le coupe et fait un noeud.)",350,0,-1,SubbieClothGag()
330,0,0,,C'en est assez.|(Tu serres la mâchoire.),"Tu veux la jouer comme ça ? Va pour la manière forte.|(Natalie te pince le nez.)",340,1,0,
340,0,0,,(Tu essayes de retenir|ta respiration.............),"(Tu finis par haleter et elle te bourre la bouche avec|du tissu, puis elle le coupe et fait un noeud.)",350,0,0,SubbieClothGag()
340,0,0,,(Tu essayes d'appeler|à l'aide.) Aid..............,"(Tu ouvres à peine la bouche qu'elle te l'emballe|avec du tissu, puis elle le coupe et te bâillonne.)",350,0,0,SubbieClothGag()
350,0,0,,(Tu fais un regard|noir à Natalie.),(Natalie rigole.) Tu as besoin d'un peu de temps|pour te calmer. (Natalie s'éloigne.),360,0,0,
350,0,0,,(Tu gémis et fait des|yeux de chien battu.),(Natalie sourit.) Attends ! C'est qui la bonne fi-fille ?|Je reviendrai plus tard. (Natalie s'éloigne.),360,1,-1,
350,0,0,,(Tu luttes contre|tes liens.),"C'est ça, teste tes cordes pour le moment.|(Natalie s'éloigne.)",360,1,0,
360,0,0,,(Tu cherches une|échappatoire.),(Les portes sont fermées et il ne|reste rien d'utile sur le sol.),360,0,0,NoEscape()
360,0,0,,(Tu essayes d'appeler|à l'aide.),"(La bouche pleine, tu émets encore moins|de son qu'avec une boule de bâillon.)",360,0,0,NoHelp()
360,0,0,,(Tu regardes ce que|les autres font.),"(Jenna joue avec Chloé,|qui marmonne joyeusement à Natalie.)",360,0,0,ChloeSuspended()
360,0,0,,(Tu luttes contre|les cordes.),(Tu te démènes et roules mais rien ne se détache.),360,0,0,Struggle()
360,0,0,,(Tu attends jusqu'au|retour de Natalie.),"(Tu attends, mais les membres|du club t'ignorent toujours.)",360,0,0,Wait()
365,0,0,,@Nhthlnm.,(Natalie enlève le noeud et découpe|le bâillon. Tu recraches le tissu.),370,0,0,BadUngag()
370,0,0,,"Merci madame, s'il vous|plaît, laissez-moi partir.","Avec plaisir, c'est presque l'heure des cours.|(Natalie te détache et t'aide à te lever.)",380,1,-1,PlayerRelease()
370,0,0,,"Il était temps, qu'est-ce|qui t'a pris si longtemps ?",Je pensais que tu avais besoin d'un peu de temps.|(Natalie te détache et tu te lèves.),380,0,0,PlayerRelease()
370,0,0,,"Oh, j'étais bien.","Je m'en doutais, mais l'heure du déjeuner|se termine bientôt. (Natalie te libère.)",380,1,0,PlayerRelease()
380,0,0,,"C'était sympa,|à plus tard.",,0,2,0,EndChapter()
380,0,0,,Je n'arrive pas à croire|qu'ils ont autorisé ce club.,,0,-1,0,EndChapter()
380,0,0,,"(Tu fuis vite, avant|qu'il ne soit trop tard.)",,0,0,-1,EndChapter()
400,0,0,,Let's try some of|my own toys.,"You have some of your own already, that's great!|Do you want to untie and strip me first?",410,1,0,
400,0,0,,Has the club got|anything else I can use?,Of course.  (Jenna passes you some items.)|Do you want to untie and strip me first?,410,0,0,GetToys()
400,0,0,,Actually can I be|tied up now?,Well yes ok then. Would you like to be|bound and gagged by me or with me?,405,0,0,
405,0,0,,By you please.,"Certainly, could you give me a hand? I'm a little|tied up at the moment.  (You untie her.)",505,0,-1,
405,0,0,,I could be bound with you?|That sounds like fun.,Jenna could you help us?  (Jenna comes over|with more items and unties Natalie),600,1,0,
410,0,0,,"No, you look good|in uniform.",Why thank you.  (What will you do to her now?),430,1,0,
410,0,0,,"Yes, let's see your|pretty body.","You think so, thank you.  (You untie here and she|removes here clothes.)",420,1,0,UntieStrip()
410,0,0,,Not this time.,That's fine.  (What will you do to her now?),430,0,0,
410,0,0,,Want? I demand you|strip for me.,Err... Yes miss. (You untie here and|she removes here clothes.),420,0,1,UntieStrip()
420,0,0,,Is that the best|can do?,"Sorry miss, you wanted me completely naked?|(She reluctantly strips.  What will you do to her?)",430,0,1,NatalieNaked()
420,0,0,,"Cute underwear,|I like it.",Thank you miss. (She blushes.)|(What will you do to her now?),430,1,0,
420,0,0,,Actually you looked|better clothed.,What are you trying to say?  (She gets dressed|in disgust.  What will you do to her now?),430,-2,0,NatalieClothed()
420,0,0,,You will be even better|without those on.,Maybe if wearing rope instead.  (She reluctantly strips.|What will you do to here now?),430,0,1,NatalieNaked()
430,0,0,,(Kiss her.),"(You kiss briefly, before she stops you.)|This is nice, but you're meant to be tying me up.",430,0,0,Kiss()
430,0,0,,(Tickle her.),"(She flinches and pushes you away.)|Oh no, anything but that.",430,0,0,Tickle()
430,0,0,,(Masturbate her.),(She shivers and moans softly as you masturbate her.),430,0,0,DomMasturbate()
430,0,0,TwoRopes,(Spank her.),"(She cries out and recoils in pain and|struggles briefly, before submitting to you.)",430,0,0,Spank()
430,0,0,IsRoped,(Untie her.),(You slowly release Natalie from her tight bondage.),430,0,0,Untie()
430,0,0,IsGagged,(Remove her gag.),"(You carefully remove the gag.)|Thank you, my jaw needed a break.",430,0,0,Ungag()
430,0,0,IsBlindfolded,(Remove her blindfold.),(She blinks as her eyes adjust to the light|and is happy to see you again.),430,0,0,Unblind()
430,0,0,IsBoundAndGagged,I tricked you bitch.|(Leave her stranded.),(Do you really want to abandon her|helplessly bound and gagged like that?),450,0,0,
430,0,0,,I'm bored now.,"(You release her.)|What already, I though you where enjoying this?",480,-1,0,NatalieRelease()
430,0,0,,That is enough for|one lunch break.,(You release her.)|You're done already? OK.,480,0,0,NatalieRelease()
450,0,0,,Yes.,(The other members have already left|the room for their afternoon classes.),460,0,0,
450,0,0,,No.,(What will you do to here now?),430,0,0,
460,0,0,,I will come back for|you after class.,(You kiss her goodbye and leave her to|panic and futilely struggle.),470,-1,5,
460,0,0,,You're just a kinky whore|and deserve punishing.,(You tickle and spank her hard till she is left sobbing.),470,-5,3,
470,0,0,,"It's been fun,|see you later bitch.",,0,0,0,EvilEnd()
470,0,0,,I can't believe they|allowed this club.,,0,0,0,EvilEnd()
470,0,0,,"(Run away quickly,|before it's too late.)",,0,0,0,EvilEnd()
480,0,0,,Lunch break is nearly|over anyway.,I suppose so.,490,0,0,
480,0,0,,I need to get|ready for class.,"That's a lame excuses.  (She suddenly pins you down|on the ground, binds and gags you.)",350,0,-1,PlayerBoundGagged()
490,0,0,,"That was great,|can I come again.","Of course, the club|has bigger meetings most evenings.",700,1,0,
490,0,0,OrgasmDone,You loved that.,"(She blushes.) Yes, I think you did too.",700,1,1,
490,0,0,,You should tie me up|properly sometime.,"Oh yes, I should.  The club has evening meetings|where you could be tied up for hours.",700,1,-1,
490,0,0,,Thanks for the Lunch.,"My pleasure, you should join the club properly for an evening meeting.",700,0,0,
500,0,0,,Can you untie me first?,"Yes, you can have a break while you undress.|(She unties you.)",510,0,0,PlayerRelease()
500,0,0,,How about you get|tied up instead?,"Not this time, you deserve the full experience.|That means without clothes.  (She unties you.)",510,0,0,PlayerRelease()
500,0,0,,All this Kinbaku is|making me hot.,"I know what you mean, you will be cooler|without your clothes on.  (She unties you.)",510,1,0,PlayerRelease()
500,1,1,,It's your turn now!,"Well ok, I have tied you once now.|(She unties you and you quickly her tied up.)",400,0,1,PlayerReversal()
505,0,0,,You can tie me up now.,"Yes, but I think you should first take your|uniform off, to really feel the ropes.",510,0,0,
510,0,0,,I suppose I can.|(Take you uniform off.),"(You undress.)  That's it, you will|feel the ropes much better like that.",530,0,0,PlayerStrip()
510,0,0,,Wait this is too fast.,"That's fine, would you still like|to try some more Kinbaku?",520,0,-1,
510,0,0,,No. I won't strip for you.,"OK OK, it was just an idea.|Are you still interested in Kinbaku?",520,0,1,
510,0,0,,Yes Miss|(Take you uniform off.),(You undress.)  You're going to love|the feel of natural rope on your soft skin.,530,1,-1,PlayerStrip()
520,0,0,,No.,I don't think this is the best club for you then.,380,-1,0,
520,0,0,,Yes.,You were fine with your arms tied.|(Natalie ties your arms again.),320,0,0,PlayerRope()
530,0,0,,Feel the rope?,"Yes, you must learn to use all your senses.|(She ties a lot of rope around your arms and body.)",540,0,0,PlayerRope()
530,0,0,,I've already felt rope|on my bare wrists.,That is not the same as rope against your torso.|(She tightly binds your arms and body.),540,-1,0,PlayerRope()
540,0,0,,It still just|feels like rope.,"You rely on sight too much, try this.|(She blindfolds you.)",550,0,0,PlayerBlindfold()
540,0,0,,This rope just feels itchy.,"That's something, but you're still not feeling it yet.|(She blindfolds you.)",550,0,0,PlayerBlindfold()
550,0,0,,"Wait, no, please.","(You feel a finger across your lips.)|Shhh, it's all right. How are the ropes now?",560,0,-1,
550,0,0,,I wasn't expecting that.,You were too busy looking and not even seeing.| What do you think of the ropes feel now?,560,0,0,
550,0,0,,You can't just|blindfold me.,Stop complaining and tell me|what you think of the ropes feel now.,560,-1,0,
560,0,0,,They still feel like rope.,You are hopeless. Let's try something you will feel.|(She inserts a vibrating egg.),570,-1,0,PlayerEgg()
560,0,0,,It feels tight and secure.,Better but you're not there yet. Try this.|(She inserts a vibrating egg.),570,0,0,PlayerEgg()
560,0,0,,It feels like a hug|that will never let go.,"That's more like it, you just need a bit more|encouragement.  (She inserts a vibrating egg.)",570,1,0,PlayerEgg()
560,0,0,,It feels so good|and tantalising.,That's it. I'm going to treat you now.|(She inserts a vibrating egg.),570,1,-1,PlayerEgg()
570,0,0,,"This is intense,|have me now.",With pleasure.|(Natalie starts playing with your crotch rope.),580,1,0,
570,0,0,,"Ahhh, please gag me|and have me now.",Only because you're such a good little subbie.|(Natalie gags you and plays with your crotch rope.),580,0,-1,PlayerBallGag()
570,0,0,,Stop this is|going too far.,"You think so, I'll let you go then. (Natalie releases you.)",590,-1,0,PlayerRelease()
580,0,0,,(Enjoy her touch.),(You surrender to her loving touch while she tugs|on the crotch rope and masturbates your clitoris.),580,0,0,SubbieMasturbate()
580,0,0,,(Squirm to her rhythm.),(You move your hips to follow her rhythm.|Slowly building up pleasure from her touch.),580,0,0,SubbieMasturbate()
580,0,0,,(Struggle playfully.),(You struggle playfully and she seems to enjoy it.|She picks up speed and masturbates a little harder.),580,0,0,SubbieMasturbate()
590,0,0,,Can you remove this|damn egg?  Please.,If you're sure you don't want to keep it.|(Natalie extracts the egg and you get dressed.),700,-1,-1,PlayerNoEgg()
590,0,0,,Can I keep|the egg?,"You may, it's your initiation present.|(You get dressed.)",700,1,0,PlayerClothed()
590,0,0,,Can I keep|the blindfold?,Sorry it's my only one.|(You get dressed.),700,0,0,PlayerClothed()
600,0,0,,How are we going to|be tied together?,"(Jenna approaches you.)|Not tied, cuffed this time.",610,0,0,
600,0,0,,Do you need to|untie Natalie?,"(Jenna approaches you.)|Yes, I have something different planned for you two.",610,0,1,
610,0,0,,What do you|have in mind?,First you two love birds need to hug.|(You embrace Natalie.),620,0,0,
610,0,0,,Oh a surprise.,"Many surprises probably, first give Natalie a|big hug.  (You hug Natalie.)",620,0,0,
620,0,0,,(Give Natalie a|nice long hug.),"That's it, you two have already got a room.|(Jenna cuffs your hands around each other.)",630,1,0,PlayerCuffed()
620,0,0,,(Give Natalie a|quick hug.),(Before you can let go Jenna cuffs your|hands around each other.)  You can't stop now.,630,-1,0,PlayerCuffed()
