Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
20,0,0,SubdueNotDone,Are you bored as I am?,"Absolutely, Miss Mildred is a good|teacher, but she's pretty boring.",30,1,0,
20,0,0,SubdueNotDone,So the teacher|doesn't like you.,I know!  No need to remind me.|Miss Mildred is tough with me.,30,-1,0,
30,0,0,SubdueNotDone,Do you want|to get even?,Get even?  With Miss Mildred?|What do you have in mind?,40,0,0,
30,0,0,SubdueNotDone,"Keep quiet,|I have a plan.",(She shuts up and listens.),40,0,1,
40,0,0,SubdueNotDone,We should|kidnap Mildred.,Kidnap her?  Like bound and|gagged?  This is a wild idea!,50,1,0,
40,0,0,SubdueNotDone,You will help me|subdue the teacher.,Oh my!  Subdue Miss Mildred?,50,0,1,
50,2,0,SubdueNotDone,So will you|help a friend?,"(She giggles and winks.)  My long-time friend.|Yes, I will help, but you start the kidnapping.",60,0,0,AgreeHelp()
50,0,2,SubdueNotDone,Do it!  It will be epic.,Alright!  I will help you.|But you start the kidnapping.,60,0,0,AgreeHelp()
50,0,0,SubdueNotDone,Will you help me?,"It sounds fun, but I might|get into too much trouble.",50,0,0,
50,0,0,SubdueNotDone,Let me think|about it first.,"(She nods.)  Sure, I'll|think about it also.",50,0,0,
0,0,0,SubdueSuccess,Isn't the class|better now?,"Better?  It's the best math class ever.|I'm Sarah, nice to meet you.",10,1,0,
0,0,0,SubdueSuccess,Do you like your|teacher like that?,"She's lovely in her underwear.  (She smiles.)|I'm Sarah, nice to meet you.",10,1,0,
0,0,0,SubdueSuccess,She got what|she deserved.,"She deserved that?  Maybe.|I'm Sarah, nice to meet you.",10,0,0,
10,0,0,SubdueSuccess,(Relax and contemplate.),(She also contemplates Mildred.)|This is quite a sight.,20,0,0,
10,0,0,SubdueSuccess,I'm the boss|of the class now.,That's true.  We have a new teacher.,20,0,1,
10,0,0,SubdueSuccess,You have to pay|to watch the show.,I... I will not give you money.,20,-1,0,
10,0,0,SubdueSuccess,Do you think we|went too far?,Too far or not far enough?|Don't be so scared.,20,0,-1,
20,0,0,SubdueSuccess,So who should get|some trouble now?,Piggy!  I mean Sidney.|She should get trouble.,30,0,0,
20,0,0,SubdueSuccess,Would you like to|be tied up like her?,In here?  Now?|Maybe.  (She blushes.),30,0,1,
20,0,0,SubdueSuccess,"You're cute, I|like your hair.",(She brushes her hair and smiles.)|Thanks!  But you're even cuter than me.,30,1,0,
20,0,0,SubdueSuccess,We should leave.,And miss the show?  Oh no.,30,0,0,
20,0,0,SubdueSuccess,Should I also|humiliate Amanda?,"Please don't, she's my best friend.|I know she will have nightmares.",30,-1,0,
30,0,0,SubdueSuccess,Are you wet|seeing the teacher?,(She blushes red.)|I can't answer that.,40,0,1,
30,0,0,SubdueSuccess,Sidney is starring at us.|Should I punish her?,Yes!  That's a great idea.  (She giggles.),40,1,0,
30,0,0,SubdueSuccess,We can relax and|watch the show.,Well said.  (She lies down to watch the teacher.),40,0,0,
30,0,0,SubdueSuccess,I love bondage.|Could you tie me up?,I'm not good at tying up.  But if|you want to be tied up I know a club.,40,0,-1,
40,0,0,SubdueSuccess,"Anyway, I'm sure|time will fly now.",Indeed.  Too fast for my taste.|Let's take some pictures before it ends.,50,0,0,
40,0,0,SubdueSuccess,Would you like to be|tied up with Amanda?,Tied up with sweet Amy?|That would be a dream come true.,50,1,1,
40,0,0,SubdueSuccess,Should we end|all this bondage?,No!  This is best class I've ever had.,50,-1,-1,
110,0,0,Common_PlayerGagged,@Uugnm mugn!,Loongm monng gnu!,110,0,0,
110,0,0,Common_PlayerNotRestrained,(Ungag her.)|(1 minute),(You unbuckle and pull out the big ball.)|Booooooh!  Will you gag me again later?,100,0,0,Ungag()
130,0,0,Common_PlayerGagged,@Uugnm mugn!,Loongm monng gnu!,130,0,0,
130,0,0,Common_PlayerNotRestrained,(Ungag her.)|(1 minute),(You unbuckle and pull out the big ball.)|Oh!  Will you gag me again later?,120,0,0,Ungag()
140,0,0,Common_PlayerNotRestrained,(Tickle her.)|(1 minute),"(You tickle her and she giggles lightly.)|Hehehe, now what will you do next?",140,0,0,
140,0,0,Common_PlayerNotRestrained,(Untie her.)|(1 minute),(You untie the knots and she dresses back.)|That was great!  We have to do it again.,100,0,0,Untie()
140,0,0,BondageHugReady,Would you like to hug|Amanda? (1 minute),Hug Amy?  Oh yes!  (She moves to|her friend to give her a sexy bondage hug.),160,0,0,BondageHug()
150,0,0,Common_PlayerGagged,@Uugnm mugn!,Loongm monng gnu!,150,0,0,
150,0,0,Common_PlayerNotRestrained,(Tickle her.)|(1 minute),(You tickle her and she giggles lightly.),150,0,0,
150,0,0,Common_PlayerNotRestrained,(Ungag her.)|(1 minute),(You unbuckle and pull out the big ball.)|Do you have another gag for me?,140,0,0,Ungag()
150,0,0,Common_PlayerNotRestrained,(Untie her.)|(1 minute),(You untie the knots and she dresses back.)|(She then chews on the gag happily.),110,0,0,Untie()
150,0,0,BondageHugReady,Would you like to hug|Amanda? (1 minute),(She nods happily and moves to her|friend to give her a sexy bondage hug.),170,0,0,BondageHug()
160,0,0,,Would you like to kiss|her?  (1 minute),(She blushes and nods.)  A kiss Amy?|(She gets closer and kisses Amanda.),160,0,0,KissAmanda()
160,0,0,,Are you two in love?,I'm not answering that.|(She puils her tongue at you.),160,0,0,
160,0,0,Common_PlayerNotRestrained,(Separate them.)|(1 minute),See you later Amy.  (She winks.),140,0,0,Separate()
170,0,0,,You two make a|nice bondage duo.,(She nods happily.),170,0,0,BondageDuo()
170,0,0,Common_PlayerNotRestrained,(Separate them.)|(1 minute),(She reluctantly returns to her chair.),150,0,0,Separate()
170,0,0,Common_PlayerNotRestrained,(Ungag her.)|(1 minute),(You unbuckle and pull out the BallGag.)|Isn't this thrilling Amanda?,160,0,0,Ungag()
200,0,0,,"@Uuumph, mmph!","(She laughs.)  I can't understand.|I'm Sarah, pleased to meet you.",210,0,0,
200,0,0,,(Nod slowly.),"(She giggles.)  You look great like that.|I'm Sarah, pleased to meet you.",210,0,-1,
200,0,0,,(Try to point|to Mildred.),"She tied you up?  Very nice.|I'm Sarah, nice to meet you.",210,0,0,
210,0,0,,(Try to shake her hand.),(She gets closer and shakes your cuffed hand.)|Now that's funny!  So what happened?,220,1,0,
210,0,0,,@Mmhgnm!,"Nice to meet you ""Mmhgnm"".|(She laughs.)  So what happened?",220,0,0,
220,0,0,,@I kmyd mo knmdn|Mnng Mmdeng.,I didn't understand a word.|But you look adorable restrained.,230,0,0,
220,0,0,,(Shrug.),It might be tough to explain anyway.|You look adorable all restrained.,230,0,0,
220,0,0,,(Give her a stern look.),"Sorry, I guess you cannot explain.|You look adorable all restrained.",230,0,1,
230,0,0,,@Oomngn!,I love your mumbles.  And|I wish I could also be tied up.,240,0,0,
230,0,0,,(Nod happily.),You sound like a lot of fun.|I wish I could also be tied up.,240,1,0,
230,0,0,,(Bow your head.),You're also a submissive?|I wish I could be tied up also.,240,0,-1,
240,0,0,,(Nod from|up to down.),You think I can get in trouble|like you if I bother the teacher?,250,0,0,
240,0,0,,(Shake your head|from left to right.),I guess you're right.|I should focus on the class.,300,-1,0,
250,0,0,,(Nod from|up to down.),(She yells to annoy the teacher and|she quickly gets gagged and cuffed.),260,0,1,AnnoyMildred()
250,0,0,,(Shake your head|from left to right.),I guess you're right.|I should focus on the class.,300,-1,0,
260,0,0,,@Uugnm mugn!,Loongm monng gnu!,260,0,0,
260,0,0,,(Blink your|eyes quickly.),(She blinks back and giggles.),260,0,0,
