Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
20,0,0,SubdueSuccess,"Tu es mignonne,|J'aime tes cheveux.",(Elle se recoiffe et sourit.)|Merci ! Mais tu es plus mignonne que moi.,30,1,0,
20,0,0,SubdueSuccess,Nous devrions partir.,"Et louper le spectacle ? Oh non.",30,0,0,
20,0,0,SubdueSuccess,Devrais-je aussi humilier|Amanda ?,"S'il te plaît, non, c'est ma meilleure amie.|Je sais qu'elle en fera des cauchemards.",30,-1,0,
30,0,0,SubdueSuccess,"Es-tu ""mouillée"" en|regardant la prof ?",(Elle s'empourpre.)|Je ne peux pas te répondre.,40,0,1,
30,0,0,SubdueSuccess,Sidney nous fixe.|Devrais-je la punir ?,Oui ! C'est une bonne idée. (Elle rit.),40,1,0,
30,0,0,SubdueSuccess,Nous pouvons nous relaxer|et profiter du spectacle.,Bien dit. (Elle s'étale et regarde la professeur.),40,0,0,
30,0,0,SubdueSuccess,J'adore le bondage.|Pourrais-tu me ligoter ?,Je ne suis pas bonne pour ligoter. Mais si|tu veux être ligotée Je connais un club.,40,0,-1,
40,0,0,SubdueSuccess,"Je suis sûre que le temps|va s'écouler plus vite.",Effectivement. Trop rapidement à mon goût.|Faisons quelques photos avant qu'il ne soit trop tard.,50,0,0,
40,0,0,SubdueSuccess,Aimerais-tu être|ligotée avec Amanda ?,Ligotée avec ma Amy adorée ?|Ça serait un rêve qui deviendrait réalité.,50,1,1,
40,0,0,SubdueSuccess,Devrions nous mettre fin|à tout ce bondage ?,Non ! C'est le meilleur cours que j'ai jamais eu.,50,-1,-1,
110,0,0,Common_PlayerGagged,@Uugnm mugn !,Loongm monng gnu !,110,0,0,
110,0,0,Common_PlayerNotRestrained,(Tu la débâillonnes.)|(1 minute),(Tu détaches le bâillon et retires la grosse boule.)|Booouuuh ! Tu me bâilloneras de nouveau plus tard ?,100,0,0,Ungag()
130,0,0,Common_PlayerGagged,@Uugnm mugn !,Loongm monng gnu !,130,0,0,
130,0,0,Common_PlayerNotRestrained,(Tu la débâillonnes.)|(1 minute),(Tu détaches le bâillon et retires la grosse boule.)|Oh ! Tu me bâilloneras de nouveau plus tard ?,120,0,0,Ungag()
140,0,0,Common_PlayerNotRestrained,(Tu la chatouilles.)|(1 minute),"(Tu la chatouilles et elle rit doucement.)|Hé hé hé, qu'est-ce que tu feras ensuite ?",140,0,0,
140,0,0,Common_PlayerNotRestrained,(Tu la détaches.)|(1 minute),(Tu défais les noeuds et elle se rhabille.)|C'était super ! Nous devrions le refaire.,100,0,0,Untie()
140,0,0,BondageHugReady,"Aimerais-tu faire un câlin|à Amanda ? (1 minute)",Câliner Amy ? Oh oui ! (Elle se dirige|vers son amie et lui fait un calin très sexy.),160,0,0,BondageHug()
150,0,0,Common_PlayerGagged,@Uugnm mugn !,Loongm monng gnu !,150,0,0,
150,0,0,Common_PlayerNotRestrained,(Tu la chatouilles.)|(1 minute),(Tu la chatouilles et elle rit doucement.),150,0,0,
150,0,0,Common_PlayerNotRestrained,(Tu la débâillonnes.)|(1 minute),(Tu détaches le bâillon et retires la grosse boule.)|As-tu un autre bâillon pour moi ?,140,0,0,Ungag()
150,0,0,Common_PlayerNotRestrained,(Tu la détaches.)|(1 minute),(Tu défais les noeuds et elle se rhabille.)|(Elle mâche le bâillon joyeusement.),110,0,0,Untie()
150,0,0,BondageHugReady,"Aimerais-tu faire un câlin|à Amanda ? (1 minute)","(Elle hoche la tête avec joie, se dirige|vers son amie et lui fait un calin très sexy.)",170,0,0,BondageHug()
160,0,0,,Aimerais-tu|l'embrasser ? (1 minute),(Elle rougit et hoche la tête.) Un baiser Amy ?|(Elle se rapproche et embrasse Amanda.),160,0,0,
160,0,0,,Vous êtes amoureuse ?,Je ne te répondrai pas.|(Elle te tire la langue.),160,0,0,
160,0,0,Common_PlayerNotRestrained,(Tu les sépares.)|(1 minute),A plus tard Amy. (Elle lui fait un clin d'oeil.),140,0,0,Separate()
170,0,0,,Vous faites un joli|couple de bondage.,(Elle hoche la tête joyeusement.),170,0,0,BondageDuo()
170,0,0,Common_PlayerNotRestrained,(Tu les sépares.)|(1 minute),(Elle retourne à contrecoeur à sa chaise.),150,0,0,Separate()
170,0,0,Common_PlayerNotRestrained,(Tu la débâillonnes.)|(1 minute),(Tu détaches les sangles et retires le bâillon-boule.)|N'est-ce pas excitant Amanda ?,160,0,0,Ungag()
200,0,0,,"@Uuumph, mmph !","(Elle rigole.) Je ne comprends pas.|Je m'appelle Sarah, ravie de te rencontrer.",210,0,0,
200,0,0,,(Tu hoches la tête|doucement.),"(Elle rit.) Tu es superbe comme ça.|Je m'appelle Sarah, ravie de te rencontrer.",210,0,-1,
200,0,0,,(Tu essayes de pointer|du doigt Mildred.),"Elle t'a attaché ? C'est sympas de sa part.|Je m'appelle Sarah, enchantée de te rencontrer.",210,0,0,
210,0,0,,(Tu essayes de|lui serrer la main.),"(Elle se rapproche et serre ta main menottée.) Là !|Ça devient amusant ! Alors, qu'est-ce-qu'il s'est passé ?",220,1,0,
210,0,0,,@Mmhgnm !,"Ravie de te rencontrer ""Mmhgnm"".|(Elle rigole.) Alors, qu'est-ce-qu'il s'est passé ?",220,0,0,
220,0,0,,@I kmyd mo knmdn|Mnng Mmdeng.,Je n'ai pas compris un seul mot.|Mais tu es si adorable toute maîtrisée.,230,0,0,
220,0,0,,(Tu hausses les épaules.),Ça pourrait être dûr à expliquer de toute façon.|Tu es si adorable toute maîtrisée.,230,0,0,
220,0,0,,(Tu la regardes|sévèrement.),"Désolée, je suppose que tu ne peux pas t'expliquer.|Tu es si adorable toute maîtrisée.",230,0,1,
230,0,0,,@Oomngn !,J'adore t'entendre mâchouiller.|J'aimerais bien être attachée moi aussi.,240,0,0,
230,0,0,,(Tu hoches la tête|joyeusement.),A t'entendre ça à l'air très amusant.|J'aimerais bien être attachée moi aussi.,240,1,0,
230,0,0,,(Tu baisses la tête.),Tu es aussi une soumise ?|J'aimerais bien être attachée moi aussi.,240,0,-1,
240,0,0,,(Tu hoches la tête.),Tu penses que je peux te rejoindre si j'embête la prof ?,250,0,0,
240,0,0,,(Tu tournes la tête|de gauche à droite.),Je suppose que tu as raison.|Je devrais me concentrer sur le cours.,300,-1,0,
250,0,0,,(Tu hoches la tête.),(Elle pousse des cris pour irriter la professeur et|elle est rapidement bâillonée et menottée.),260,0,1,AnnoyMildred()
250,0,0,,(Tu tournes la tête|de gauche à droite.),Je suppose que tu as raison.|Je devrais me concentrer sur le cours.,300,-1,0,
260,0,0,,@Uugnm mugn !,Loongm monng gnu !,260,0,0,
260,0,0,,(Tu clignes|rapidement les yeux.),(Elle cligne des yeux en retour et rit.),260,0,0,
